alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-2.181662,3.0000,-36.194000,21.073000,0.352600,-0.088170,-2.640000,-9.359000,-2.511847,-15.114627
-2.181662,3.5000,-34.461000,18.765000,0.582800,-0.077670,-2.640000,-9.359000,-1.983007,-13.252514
-2.181662,4.0000,-33.153000,16.858000,0.794700,-0.069140,-2.640000,-9.359000,-1.606574,-12.089409
-2.181662,4.5000,-32.309000,15.274000,0.966100,-0.062240,-2.640000,-9.359000,-1.341294,-10.244485
-2.181662,5.0000,-31.726000,13.983000,1.127400,-0.056660,-2.640000,-9.359000,-1.148780,-9.367860
-2.094395,0.0000,-22.250000,29.895000,-78.574800,-0.083590,-2.002000,-10.470000,-324.695183,-19.835799
-2.094395,0.2000,-22.122000,30.167000,-72.636400,-0.083590,-1.991000,-10.510000,-190.909537,-19.984768
-2.094395,0.4000,-22.464000,30.886000,-70.862600,-0.087840,-2.005000,-10.630000,-226.031850,-20.156655
-2.094395,0.6000,-23.529000,32.833000,-69.526500,-0.094490,-2.036000,-10.880000,-994.654732,-19.761314
-2.094395,0.8000,-24.713000,34.991000,-79.593000,-0.108000,-2.001000,-10.850000,42.725463,-21.216627
-2.094395,0.9500,-24.710000,34.941000,-37.984500,-0.130400,-1.871000,-10.220000,-225.172413,-25.290357
-2.094395,1.0500,-53.007000,36.478000,0.012300,-0.211100,-1.871000,-10.220000,-7.368237,-40.330499
-2.094395,1.2000,-49.646000,31.471000,-0.417700,-0.167000,-1.871000,-10.220000,-6.697877,-35.443169
-2.094395,1.4000,-46.922000,29.747000,-0.562300,-0.133500,-1.871000,-10.220000,-6.543178,-30.607405
-2.094395,1.8000,-43.381000,28.779000,-0.303600,-0.120000,-1.871000,-10.220000,-5.197873,-30.865236
-2.094395,2.2000,-40.532000,26.398000,-0.056400,-0.109600,-1.871000,-10.220000,-4.156236,-27.404571
-2.094395,2.6000,-38.099000,23.508000,0.248200,-0.099080,-1.871000,-10.220000,-3.170175,-25.170036
-2.094395,3.0000,-36.165000,21.048000,0.470500,-0.088170,-1.871000,-10.220000,-2.511847,-23.004255
-2.094395,3.5000,-34.778000,18.759000,0.696800,-0.077670,-1.871000,-10.220000,-1.983007,-21.142143
-2.094395,4.0000,-33.763000,16.865000,0.897900,-0.069140,-1.871000,-10.220000,-1.606574,-19.360244
-2.094395,4.5000,-33.141000,15.295000,1.059000,-0.062240,-1.871000,-10.220000,-1.341294,-18.214328
-2.094395,5.0000,-32.705000,14.024000,1.213000,-0.056660,-1.871000,-10.220000,-1.148780,-17.400728
-2.007129,0.0000,-18.658000,30.077000,-0.000000,-0.083590,-1.270000,-11.230000,264.190839,-24.213196
-2.007129,0.2000,-18.507000,30.313000,-97.836600,-0.083590,-1.260000,-11.270000,135.962885,-24.459568
-2.007129,0.4000,-18.789000,31.012000,-0.000000,-0.087840,-1.272000,-11.420000,69.098710,-24.895016
-2.007129,0.6000,-19.696000,32.990000,-0.000000,-0.094490,-1.298000,-11.700000,19.314407,-26.430543
-2.007129,0.8000,-20.634000,34.977000,-47.512800,-0.108000,-1.289000,-11.670000,73.911556,-30.194876
-2.007129,0.9500,-20.543000,34.605000,-45.980500,-0.130400,-1.224000,-10.970000,-115.852066,-34.274335
-2.007129,1.0500,-51.672000,35.618000,0.012000,-0.211100,-1.224000,-10.970000,-7.368237,-50.907300
-2.007129,1.2000,-48.629000,31.000000,-0.301600,-0.167000,-1.224000,-10.970000,-6.697877,-43.132263
-2.007129,1.4000,-45.793000,29.615000,-0.368600,-0.133500,-1.224000,-10.970000,-6.543178,-38.749136
-2.007129,1.8000,-42.068000,28.444000,-0.168400,-0.120000,-1.224000,-10.970000,-5.197873,-38.531412
-2.007129,2.2000,-39.757000,26.008000,0.037300,-0.109600,-1.224000,-10.970000,-4.156236,-34.887400
-2.007129,2.6000,-37.585000,23.143000,0.315400,-0.099080,-1.224000,-10.970000,-3.170175,-32.996639
-2.007129,3.0000,-36.057000,20.709000,0.509900,-0.088170,-1.224000,-10.970000,-2.511847,-30.567298
-2.007129,3.5000,-34.860000,18.442000,0.701000,-0.077670,-1.224000,-10.970000,-1.983007,-29.238036
-2.007129,4.0000,-34.109000,16.585000,0.868200,-0.069140,-1.224000,-10.970000,-1.606574,-27.616566
-2.007129,4.5000,-33.629000,15.063000,1.006100,-0.062240,-1.224000,-10.970000,-1.341294,-26.602430
-2.007129,5.0000,-33.297000,13.839000,1.139200,-0.056660,-1.224000,-10.970000,-1.148780,-25.800290
-1.919862,0.0000,-15.111000,29.393000,-32.467300,-0.083590,-0.710800,-11.900000,257.831008,-30.309467
-1.919862,0.2000,-14.937000,29.593000,-48.905700,-0.083590,-0.700600,-11.940000,29.438572,-30.550110
-1.919862,0.4000,-15.158000,30.277000,-58.802800,-0.087840,-0.709000,-12.100000,36.188014,-31.214741
