time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,f16_aero_fx,f16_aero_fy,f16_aero_fz,f16_aero_mx,f16_aero_my,f16_aero_mz,f16_engine_fx,f16_engine_fy,f16_engine_fz,f16_engine_mx,f16_engine_my,f16_engine_mz
64.71,-129.01609,-6284.674,-3000.0023,-122.39322,-86.706431,0.00017010812,-0.15824745,0.062314401,-2.5346411,0.006745952,0.0015496766,-0.0098353496,-0.011265034,-0.00033998229,0,0.1582171,-0.011264718,-0.00033933144,-0,0.15831927,0,0,0.063018405,-0.00052556667,0.45648568,149.99368,3000.0023,9295.48,8560.2592,nan,nan,3.4906585,3000,150,10228.247,-2750.6882,87.182116,-92110.649,-4.0841968,-4.5758179,33.206329,8560.2592,0,0,0,0,0
64.74,-132.68826,-6287.2747,-3000.0023,-122.42011,-86.668442,0.000166377,-0.15806381,0.062313814,-2.5349402,0.0067379914,0.0015459822,-0.0098240584,-0.011264837,-0.00033957578,0,0.1582232,-0.011264522,-0.00033892574,-0,0.1583235,0,0,0.063016136,-0.00052496506,0.45648565,149.99367,3000.0023,9295.48,8560.7044,nan,nan,3.4906585,3000,150,10228.246,-2750.823,87.082568,-92107.958,-4.0788613,-4.5640491,33.167206,8560.7044,0,0,0,0,0
64.77,-136.36124,-6289.8742,-3000.0023,-122.44696,-86.630491,0.00016266528,-0.15788038,0.062313225,-2.535239,0.0067300405,0.0015422968,-0.0098127799,-0.01126464,-0.00033916977,0,0.15822918,-0.011264326,-0.00033852055,-0,0.1583276,0,0,0.06301387,-0.00052436413,0.45648564,149.99367,3000.0023,9295.48,8561.1463,nan,nan,3.4906585,3000,150,10228.246,-2750.9576,86.983134,-92105.273,-4.0735339,-4.5522781,33.12813,8561.1463,0,0,0,0,0
64.8,-140.03502,-6292.4726,-3000.0023,-122.47377,-86.592578,0.00015897338,-0.15769718,0.062312635,-2.5355374,0.0067220994,0.0015386205,-0.0098015142,-0.011264444,-0.00033876428,0,0.15823505,-0.011264132,-0.00033811587,-0,0.15833157,0,0,0.063011607,-0.00052376386,0.45648563,149.99367,3000.0023,9295.48,8561.5848,nan,nan,3.4906585,3000,150,10228.245,-2751.0921,86.883813,-92102.594,-4.0682147,-4.5405053,33.089099,8561.5848,0,0,0,0,0
64.83,-143.70961,-6295.0698,-3000.0022,-122.50054,-86.554702,0.00015530177,-0.15751418,0.062312044,-2.5358355,0.006714168,0.0015349532,-0.0097902612,-0.011264249,-0.00033835929,0,0.1582408,-0.011263938,-0.00033771169,-0,0.15833542,0,0,0.063009346,-0.00052316427,0.45648563,149.99367,3000.0022,9295.48,8562.0198,nan,nan,3.4906585,3000,150,10228.245,-2751.2266,86.784606,-92099.922,-4.0629037,-4.528731,33.050115,8562.0198,0,0,0,0,0
64.86,-147.385,-6297.6659,-3000.0022,-122.52727,-86.516864,0.00015165087,-0.15733141,0.062311452,-2.5361332,0.0067062463,0.0015312949,-0.009779021,-0.011264055,-0.00033795481,0,0.15824644,-0.011263745,-0.00033730802,-0,0.15833913,0,0,0.063007088,-0.00052256534,0.45648563,149.99367,3000.0022,9295.48,8562.4512,nan,nan,3.4906585,3000,150,10228.245,-2751.3609,86.685512,-92097.256,-4.0576007,-4.5169556,33.011176,8562.4512,0,0,0,0,0
64.89,-151.06119,-6300.2609,-3000.0022,-122.55396,-86.479063,0.00014802111,-0.15714885,0.062310859,-2.5364305,0.0066983344,0.0015276456,-0.0097677934,-0.011263862,-0.00033755084,0,0.15825196,-0.011263552,-0.00033690486,-0,0.15834271,0,0,0.063004834,-0.00052196709,0.45648564,149.99367,3000.0022,9295.48,8562.8789,nan,nan,3.4906585,3000,150,10228.246,-2751.4952,86.586531,-92094.597,-4.0523058,-4.5051793,32.972284,8562.8789,0,0,0,0,0
64.92,-154.73819,-6302.8548,-3000.0022,-122.5806,-86.4413,0.00014441292,-0.1569665,0.062310264,-2.5367275,0.0066904321,0.0015240053,-0.0097565786,-0.011263669,-0.00033714737,0,0.15825736,-0.011263361,-0.00033650221,-0,0.15834616,0,0,0.063002582,-0.0005213695,0.45648566,149.99368,3000.0022,9295.48,8563.3028,nan,nan,3.4906585,3000,150,10228.247,-2751.6293,86.487662,-92091.944,-4.047019,-4.4934024,32.933438,8563.3028,0,0,0,0,0
64.95,-158.41598,-6305.4475,-3000.0022,-122.60721,-86.403575,0.00014082672,-0.15678438,0.062309668,-2.5370242,0.0066825395,0.001520374,-0.0097453765,-0.011263477,-0.00033674441,0,0.15826265,-0.01126317,-0.00033610006,-0,0.15834948,0,0,0.063000333,-0.00052077258,0.45648568,149.99368,3000.0022,9295.48,8563.7229,nan,nan,3.4906585,3000,150,10228.248,-2751.7634,86.388906,-92089.297,-4.0417402,-4.4816254,32.894638,8563.7229,0,0,0,0,0
64.98,-162.09457,-6308.039,-3000.0022,-122.63377,-86.365887,0.00013726293,-0.15660246,0.062309071,-2.5373205,0.0066746565,0.0015167517,-0.009734187,-0.011263286,-0.00033634196,0,0.15826782,-0.01126298,-0.00033569841,-0,0.15835266,0,0,0.062998086,-0.00052017633,0.45648572,149.99369,3000.0022,9295.48,8564.1391,nan,nan,3.4906585,3000,150,10228.249,-2751.8974,86.290263,-92086.657,-4.0364693,-4.4698485,32.855885,8564.1391,0,0,0,0,0
65.01,-165.77395,-6310.6295,-3000.0022,-122.66029,-86.328237,0.00013372196,-0.15642076,0.062308473,-2.5376165,0.0066667832,0.0015131384,-0.0097230102,-0.011263095,-0.00033594001,0,0.15827286,-0.011262791,-0.00033529727,-0,0.15835572,0,0,0.062995843,-0.00051958074,0.45648575,149.99371,3000.0022,9295.48,8564.5513,nan,nan,3.4906585,3000,150,10228.251,-2752.0312,86.191731,-92084.023,-4.0312064,-4.458072,32.817178,8564.5513,0,0,0,0,0
65.04,-169.45413,-6313.2188,-3000.0022,-122.68677,-86.290625,0.0001302042,-0.15623927,0.062307873,-2.5379121,0.0066589196,0.001509534,-0.009711846,-0.011262905,-0.00033553857,0,0.15827779,-0.011262602,-0.00033489663,-0,0.15835864,0,0,0.062993603,-0.00051898582,0.4564858,149.99372,3000.0022,9295.48,8564.9594,nan,nan,3.4906585,3000,150,10228.253,-2752.165,86.093312,-92081.396,-4.0259515,-4.4462963,32.778517,8564.9594,0,0,0,0,0
65.07,-173.1351,-6315.807,-3000.0022,-122.71321,-86.253049,0.00012671007,-0.156058,0.062307273,-2.5382073,0.0066510655,0.0015059386,-0.0097006945,-0.011262716,-0.00033513762,0,0.1582826,-0.011262414,-0.00033449649,-0,0.15836142,0,0,0.062991365,-0.00051839156,0.45648584,149.99374,3000.0022,9295.48,8565.3634,nan,nan,3.4906585,3000,150,10228.255,-2752.2987,85.995005,-92078.775,-4.0207043,-4.4345216,32.739902,8565.3634,0,0,0,0,0
65.1,-176.81687,-6318.3941,-3000.0022,-122.73961,-86.215511,0.00012323994,-0.15587694,0.062306671,-2.5385023,0.0066432211,0.0015023521,-0.0096895556,-0.011262528,-0.00033473719,0,0.15828728,-0.011262227,-0.00033409686,-0,0.15836408,0,0,0.06298913,-0.00051779797,0.4564859,149.99376,3000.0022,9295.48,8565.7631,nan,nan,3.4906585,3000,150,10228.257,-2752.4322,85.896809,-92076.16,-4.015465,-4.4227484,32.701334,8565.7631,0,0,0,0,0
65.13,-180.49943,-6320.98,-3000.0022,-122.76597,-86.178011,0.00011979422,-0.1556961,0.062306068,-2.5387968,0.0066353863,0.0014987746,-0.0096784293,-0.01126234,-0.00033433725,0,0.15829184,-0.011262041,-0.00033369773,-0,0.1583666,0,0,0.062986899,-0.00051720504,0.45648596,149.99378,3000.0022,9295.48,8566.1586,nan,nan,3.4906585,3000,150,10228.26,-2752.5657,85.798725,-92073.551,-4.0102335,-4.4109769,32.662812,8566.1586,0,0,0,0,0
65.16,-184.18277,-6323.5648,-3000.0022,-122.79229,-86.140548,0.00011637327,-0.15551547,0.062305465,-2.5390911,0.0066275611,0.0014952059,-0.0096673156,-0.011262154,-0.00033393782,0,0.15829628,-0.011261855,-0.0003332991,-0,0.15836898,0,0,0.06298467,-0.00051661277,0.45648603,149.9938,3000.0022,9295.48,8566.5496,nan,nan,3.4906585,3000,150,10228.263,-2752.699,85.700752,-92070.949,-4.0050097,-4.3992075,32.624336,8566.5496,0,0,0,0,0
65.19,-187.86691,-6326.1485,-3000.0022,-122.81856,-86.103122,0.00011297748,-0.15533505,0.06230486,-2.5393849,0.0066197454,0.0014916462,-0.0096562145,-0.011261967,-0.00033353889,0,0.15830059,-0.01126167,-0.00033290098,-0,0.15837123,0,0,0.062982444,-0.00051602116,0.4564861,149.99382,3000.0022,9295.48,8566.9362,nan,nan,3.4906585,3000,150,10228.267,-2752.8323,85.602891,-92068.353,-3.9997936,-4.3874405,32.585907,8566.9362,0,0,0,0,0
65.22,-191.55184,-6328.7311,-3000.0022,-122.8448,-86.065734,0.00010960722,-0.15515484,0.062304254,-2.5396785,0.0066119394,0.0014880954,-0.0096451259,-0.011261782,-0.00033314046,0,0.15830478,-0.011261486,-0.00033250335,-0,0.15837335,0,0,0.062980222,-0.00051543022,0.45648618,149.99385,3000.0022,9295.48,8567.3183,nan,nan,3.4906585,3000,150,10228.27,-2752.9654,85.50514,-92065.764,-3.9945851,-4.3756762,32.547523,8567.3183,0,0,0,0,0
65.25,-195.23755,-6331.3125,-3000.0022,-122.87099,-86.028382,0.00010626284,-0.15497485,0.062303647,-2.5399716,0.0066041428,0.0014845534,-0.0096340499,-0.011261597,-0.00033274253,0,0.15830884,-0.011261303,-0.00033210622,-0,0.15837533,0,0,0.062978002,-0.00051483993,0.45648627,149.99388,3000.0022,9295.48,8567.6958,nan,nan,3.4906585,3000,150,10228.274,-2753.0985,85.407501,-92063.181,-3.9893842,-4.363915,32.509186,8567.6958,0,0,0,0,0
65.28,-198.92404,-6333.8929,-3000.0022,-122.89715,-85.991068,0.00010294472,-0.15479506,0.062303039,-2.5402645,0.0065963558,0.0014810203,-0.0096229865,-0.011261414,-0.00033234511,0,0.15831278,-0.01126112,-0.0003317096,-0,0.15837718,0,0,0.062975785,-0.00051425031,0.45648636,149.99391,3000.0022,9295.48,8568.0687,nan,nan,3.4906585,3000,150,10228.278,-2753.2314,85.309972,-92060.604,-3.9841909,-4.3521571,32.470896,8568.0687,0,0,0,0,0
65.31,-202.61132,-6336.4721,-3000.0022,-122.92326,-85.953792,9.9653198e-05,-0.15461549,0.06230243,-2.540557,0.0065885784,0.0014774961,-0.0096119355,-0.01126123,-0.00033194818,0,0.15831659,-0.011260938,-0.00033131347,-0,0.15837889,0,0,0.062973571,-0.00051366134,0.45648646,149.99394,3000.0022,9295.48,8568.4368,nan,nan,3.4906585,3000,150,10228.283,-2753.3642,85.212554,-92058.033,-3.9790051,-4.340403,32.432651,8568.4368,0,0,0,0,0
65.34,-206.29938,-6339.0502,-3000.0022,-122.94933,-85.916552,9.6388626e-05,-0.15443613,0.062301821,-2.5408491,0.0065808104,0.0014739807,-0.0096008971,-0.011261048,-0.00033155175,0,0.15832028,-0.011260756,-0.00033091784,-0,0.15838047,0,0,0.06297136,-0.00051307303,0.45648657,149.99397,3000.0022,9295.48,8568.8001,nan,nan,3.4906585,3000,150,10228.287,-2753.4969,85.115247,-92055.468,-3.9738268,-4.3286528,32.394452,8568.8001,0,0,0,0,0
65.37,-209.98823,-6341.6271,-3000.0022,-122.97536,-85.879349,9.3151346e-05,-0.15425699,0.06230121,-2.5411409,0.006573052,0.0014704742,-0.0095898712,-0.011260866,-0.00033115582,0,0.15832384,-0.011260576,-0.00033052271,-0,0.15838191,0,0,0.062969153,-0.00051248538,0.45648668,149.99401,3000.0022,9295.48,8569.1585,nan,nan,3.4906585,3000,150,10228.292,-2753.6295,85.01805,-92052.91,-3.9686558,-4.3169071,32.3563,8569.1585,0,0,0,0,0
65.4,-213.67785,-6344.203,-3000.0022,-123.00136,-85.842184,8.9941692e-05,-0.15407805,0.062300598,-2.5414324,0.0065653031,0.0014669765,-0.0095788578,-0.011260685,-0.00033076039,0,0.15832727,-0.011260396,-0.00033012807,-0,0.15838321,0,0,0.062966948,-0.00051189839,0.45648679,149.99405,3000.0022,9295.48,8569.5121,nan,nan,3.4906585,3000,150,10228.297,-2753.762,84.920964,-92050.358,-3.9634923,-4.305166,32.318193,8569.5121,0,0,0,0,0
65.43,-217.36826,-6346.7778,-3000.0022,-123.02731,-85.805056,8.6759995e-05,-0.15389932,0.062299986,-2.5417235,0.0065575636,0.0014634876,-0.0095678568,-0.011260505,-0.00033036546,0,0.15833057,-0.011260217,-0.00032973394,-0,0.15838438,0,0,0.062964746,-0.00051131206,0.45648691,149.99409,3000.0022,9295.48,8569.8606,nan,nan,3.4906585,3000,150,10228.303,-2753.8944,84.823987,-92047.812,-3.9583361,-4.29343,32.280132,8569.8606,0,0,0,0,0
65.46,-221.05944,-6349.3514,-3000.0022,-123.05322,-85.767964,8.3606578e-05,-0.15372081,0.062299372,-2.5420143,0.0065498337,0.0014600075,-0.0095568684,-0.011260325,-0.00032997102,0,0.15833374,-0.011260038,-0.0003293403,-0,0.15838541,0,0,0.062962548,-0.00051072638,0.45648704,149.99413,3000.0022,9295.48,8570.2041,nan,nan,3.4906585,3000,150,10228.308,-2754.0266,84.727121,-92045.273,-3.9531872,-4.2816993,32.242117,8570.2041,0,0,0,0,0
65.49,-224.7514,-6351.9239,-3000.0022,-123.07909,-85.73091,8.0481759e-05,-0.1535425,0.062298758,-2.5423047,0.0065421131,0.0014565362,-0.0095458923,-0.011260146,-0.00032957708,0,0.15833679,-0.01125986,-0.00032894715,-0,0.15838631,0,0,0.062960352,-0.00051014135,0.45648717,149.99417,3000.0022,9295.48,8570.5425,nan,nan,3.4906585,3000,150,10228.314,-2754.1587,84.630365,-92042.74,-3.9480455,-4.2699743,32.204147,8570.5425,0,0,0,0,0
65.52,-228.44413,-6354.4953,-3000.0022,-123.10492,-85.693892,7.738585e-05,-0.15336441,0.062298143,-2.5425948,0.0065344021,0.0014530737,-0.0095349287,-0.011259968,-0.00032918364,0,0.1583397,-0.011259683,-0.0003285545,-0,0.15838708,0,0,0.06295816,-0.00050955698,0.45648731,149.99422,3000.0022,9295.48,8570.8757,nan,nan,3.4906585,3000,150,10228.321,-2754.2907,84.533718,-92040.212,-3.942911,-4.2582552,32.166224,8570.8757,0,0,0,0,0
65.55,-232.13764,-6357.0656,-3000.0022,-123.13072,-85.656912,7.4319158e-05,-0.15318653,0.062297527,-2.5428846,0.0065267005,0.00144962,-0.0095239775,-0.01125979,-0.0003287907,0,0.15834248,-0.011259507,-0.00032816235,-0,0.1583877,0,0,0.06295597,-0.00050897327,0.45648745,149.99427,3000.0022,9295.48,8571.2037,nan,nan,3.4906585,3000,150,10228.327,-2754.4226,84.437182,-92037.692,-3.9377837,-4.2465426,32.128345,8571.2037,0,0,0,0,0
65.58,-235.83193,-6359.6348,-3000.0022,-123.15647,-85.619968,7.1281983e-05,-0.15300885,0.062296911,-2.543174,0.0065190083,0.001446175,-0.0095130388,-0.011259613,-0.00032839824,0,0.15834514,-0.011259331,-0.00032777069,-0,0.15838819,0,0,0.062953784,-0.00050839021,0.4564876,149.99431,3000.0022,9295.48,8571.5264,nan,nan,3.4906585,3000,150,10228.334,-2754.5544,84.340755,-92035.177,-3.9326636,-4.2348366,32.090512,8571.5264,0,0,0,0,0
65.61,-239.52698,-6362.2029,-3000.0022,-123.18218,-85.583061,6.8274619e-05,-0.15283138,0.062296293,-2.5434631,0.0065113255,0.0014427388,-0.0095021124,-0.011259437,-0.00032800629,0,0.15834766,-0.011259156,-0.00032737953,-0,0.15838855,0,0,0.062951601,-0.0005078078,0.45648776,149.99437,3000.0022,9295.48,8571.8437,nan,nan,3.4906585,3000,150,10228.341,-2754.686,84.244437,-92032.668,-3.9275505,-4.2231375,32.052724,8571.8437,0,0,0,0,0
65.64,-243.2228,-6364.7699,-3000.0022,-123.20785,-85.546191,6.5297354e-05,-0.15265413,0.062295675,-2.5437518,0.0065036522,0.0014393113,-0.0094911984,-0.011259262,-0.00032761482,0,0.15835006,-0.011258981,-0.00032698885,-0,0.15838877,0,0,0.062949421,-0.00050722604,0.45648792,149.99442,3000.0022,9295.48,8572.1557,nan,nan,3.4906585,3000,150,10228.348,-2754.8175,84.14823,-92030.166,-3.9224446,-4.2114459,32.014981,8572.1557,0,0,0,0,0
65.67,-246.9194,-6367.3357,-3000.0022,-123.23348,-85.509358,6.235047e-05,-0.15247708,0.062295056,-2.5440402,0.0064959882,0.0014358925,-0.0094802968,-0.011259087,-0.00032722385,0,0.15835232,-0.011258807,-0.00032659867,-0,0.15838885,0,0,0.062947244,-0.00050664494,0.45648808,149.99447,3000.0022,9295.48,8572.4622,nan,nan,3.4906585,3000,150,10228.355,-2754.9489,84.052131,-92027.67,-3.9173457,-4.1997618,31.977283,8572.4622,0,0,0,0,0
65.7,-250.61676,-6369.9005,-3000.0022,-123.25907,-85.472562,5.9434245e-05,-0.15230024,0.062294436,-2.5443282,0.0064883336,0.0014324824,-0.0094694075,-0.011258913,-0.00032683338,0,0.15835445,-0.011258634,-0.00032620898,-0,0.1583888,0,0,0.062945071,-0.00050606449,0.45648825,149.99453,3000.0022,9295.48,8572.7632,nan,nan,3.4906585,3000,150,10228.363,-2755.0802,83.956142,-92025.18,-3.9122538,-4.1880858,31.93963,8572.7632,0,0,0,0,0
65.73,-254.31489,-6372.4642,-3000.0022,-123.28463,-85.435802,5.6548948e-05,-0.15212361,0.062293816,-2.544616,0.0064806884,0.001429081,-0.0094585306,-0.011258739,-0.00032644339,0,0.15835645,-0.011258462,-0.00032581978,-0,0.15838862,0,0,0.0629429,-0.00050548469,0.45648843,149.99459,3000.0022,9295.48,8573.0586,nan,nan,3.4906585,3000,150,10228.371,-2755.2113,83.860262,-92022.696,-3.9071689,-4.1764181,31.902022,8573.0586,0,0,0,0,0
65.76,-258.01379,-6375.0267,-3000.0022,-123.31014,-85.399079,5.3694843e-05,-0.15194718,0.062293195,-2.5449033,0.0064730526,0.0014256883,-0.009447666,-0.011258566,-0.0003260539,0,0.15835832,-0.01125829,-0.00032543108,-0,0.1583883,0,0,0.062940733,-0.00050490555,0.45648861,149.99464,3000.0022,9295.48,8573.3484,nan,nan,3.4906585,3000,150,10228.379,-2755.3423,83.764492,-92020.218,-3.9020909,-4.164759,31.864458,8573.3484,0,0,0,0,0
65.79,-261.71345,-6377.5882,-3000.0022,-123.33561,-85.362393,5.087219e-05,-0.15177097,0.062292573,-2.5451904,0.0064654261,0.0014223042,-0.0094368138,-0.011258394,-0.0003256649,0,0.15836005,-0.011258119,-0.00032504286,-0,0.15838785,0,0,0.062938569,-0.00050432705,0.45648879,149.99471,3000.0022,9295.48,8573.6326,nan,nan,3.4906585,3000,150,10228.387,-2755.4731,83.66883,-92017.746,-3.89702,-4.1531089,31.826938,8573.6326,0,0,0,0,0
65.82,-265.41387,-6380.1485,-3000.0021,-123.36105,-85.325743,4.8081239e-05,-0.15159496,0.062291951,-2.5454771,0.006457809,0.0014189288,-0.0094259738,-0.011258223,-0.00032527639,0,0.15836166,-0.011257949,-0.00032465513,-0,0.15838726,0,0,0.062936408,-0.0005037492,0.45648898,149.99477,3000.0021,9295.48,8573.9111,nan,nan,3.4906585,3000,150,10228.395,-2755.6038,83.573278,-92015.281,-3.8919559,-4.1414682,31.789463,8573.9111,0,0,0,0,0
65.85,-269.11506,-6382.7078,-3000.0021,-123.38644,-85.289129,4.5322238e-05,-0.15141916,0.062291328,-2.5457634,0.0064502012,0.0014155621,-0.0094151462,-0.011258052,-0.00032488836,0,0.15836313,-0.011257779,-0.00032426789,-0,0.15838653,0,0,0.062934251,-0.00050317201,0.45648918,149.99483,3000.0021,9295.48,8574.1838,nan,nan,3.4906585,3000,150,10228.404,-2755.7344,83.477835,-92012.821,-3.8868988,-4.129837,31.752032,8574.1838,0,0,0,0,0
65.88,-272.81701,-6385.266,-3000.0021,-123.4118,-85.252553,4.2595425e-05,-0.15124356,0.062290705,-2.5460495,0.0064426027,0.0014122039,-0.0094043308,-0.011257882,-0.00032450083,0,0.15836447,-0.01125761,-0.00032388114,-0,0.15838568,0,0,0.062932097,-0.00050259546,0.45648938,149.9949,3000.0021,9295.48,8574.4507,nan,nan,3.4906585,3000,150,10228.413,-2755.8649,83.3825,-92010.368,-3.8818485,-4.1182159,31.714644,8574.4507,0,0,0,0,0
65.91,-276.51972,-6387.823,-3000.0021,-123.43711,-85.216012,3.9901036e-05,-0.15106818,0.062290081,-2.5463352,0.0064350136,0.0014088544,-0.0093935277,-0.011257712,-0.00032411378,0,0.15836567,-0.011257441,-0.00032349488,-0,0.15838469,0,0,0.062929946,-0.00050201956,0.45648958,149.99496,3000.0021,9295.48,8574.7118,nan,nan,3.4906585,3000,150,10228.422,-2755.9952,83.287274,-92007.921,-3.8768052,-4.106605,31.677301,8574.7118,0,0,0,0,0
65.94,-280.22318,-6390.379,-3000.0021,-123.46239,-85.179509,3.7239297e-05,-0.15089299,0.062289457,-2.5466205,0.0064274337,0.0014055135,-0.0093827368,-0.011257543,-0.00032372723,0,0.15836675,-0.011257274,-0.0003231091,-0,0.15838356,0,0,0.062927798,-0.00050144431,0.45648979,149.99503,3000.0021,9295.48,8574.967,nan,nan,3.4906585,3000,150,10228.432,-2756.1253,83.192157,-92005.48,-3.8717687,-4.0950048,31.640001,8574.967,0,0,0,0,0
65.97,-283.92741,-6392.9339,-3000.0021,-123.48763,-85.143041,3.4610432e-05,-0.15071802,0.062288832,-2.5469055,0.0064198631,0.0014021812,-0.0093719582,-0.011257375,-0.00032334116,0,0.15836769,-0.011257107,-0.00032272381,-0,0.15838231,0,0,0.062925654,-0.00050086971,0.45649,149.9951,3000.0021,9295.48,8575.2162,nan,nan,3.4906585,3000,150,10228.441,-2756.2553,83.097149,-92003.045,-3.8667391,-4.0834156,31.602744,8575.2162,0,0,0,0,0
66,-287.63239,-6395.4876,-3000.0021,-123.51282,-85.10661,3.2014654e-05,-0.15054325,0.062288206,-2.5471902,0.0064123019,0.0013988574,-0.0093611918,-0.011257208,-0.00032295557,0,0.1583685,-0.01125694,-0.000322339,-0,0.15838092,0,0,0.062923513,-0.00050029575,0.45649022,149.99518,3000.0021,9295.48,8575.4595,nan,nan,3.4906585,3000,150,10228.451,-2756.3852,83.002249,-92000.616,-3.8617164,-4.0718377,31.565531,8575.4595,0,0,0,0,0
66.03,-291.33813,-6398.0403,-3000.0021,-123.53798,-85.070216,2.9452173e-05,-0.15036869,0.06228758,-2.5474746,0.0064047498,0.0013955423,-0.0093504376,-0.011257041,-0.00032257047,0,0.15836918,-0.011256774,-0.00032195468,-0,0.1583794,0,0,0.062921376,-0.00049972245,0.45649045,149.99525,3000.0021,9295.48,8575.6968,nan,nan,3.4906585,3000,150,10228.461,-2756.5149,82.907458,-91998.193,-3.8567006,-4.0602715,31.528361,8575.6968,0,0,0,0,0
66.06,-295.04462,-6400.5919,-3000.0021,-123.5631,-85.033857,2.6923194e-05,-0.15019433,0.062286954,-2.5477586,0.0063972071,0.0013922356,-0.0093396957,-0.011256874,-0.00032218586,0,0.15836972,-0.011256609,-0.00032157084,-0,0.15837774,0,0,0.062919242,-0.00049914979,0.45649067,149.99532,3000.0021,9295.48,8575.9281,nan,nan,3.4906585,3000,150,10228.471,-2756.6445,82.812776,-91995.776,-3.8516916,-4.0487172,31.491234,8575.9281,0,0,0,0,0
66.09,-298.75186,-6403.1424,-3000.0021,-123.58818,-84.997535,2.4427912e-05,-0.15002018,0.062286327,-2.5480423,0.0063896736,0.0013889375,-0.0093289659,-0.011256709,-0.00032180173,0,0.15837014,-0.011256444,-0.00032118749,-0,0.15837596,0,0,0.062917111,-0.00049857777,0.4564909,149.9954,3000.0021,9295.48,8576.1533,nan,nan,3.4906585,3000,150,10228.482,-2756.7739,82.718202,-91993.365,-3.8466894,-4.0371753,31.454149,8576.1533,0,0,0,0,0
66.12,-302.45986,-6405.6919,-3000.0021,-123.61322,-84.96125,2.1966519e-05,-0.14984623,0.0622857,-2.5483256,0.0063821493,0.0013856479,-0.0093182483,-0.011256544,-0.00032141809,0,0.15837042,-0.01125628,-0.00032080461,-0,0.15837404,0,0,0.062914983,-0.0004980064,0.45649114,149.99548,3000.0021,9295.48,8576.3723,nan,nan,3.4906585,3000,150,10228.492,-2756.9032,82.623736,-91990.96,-3.8416942,-4.025646,31.417108,8576.3723,0,0,0,0,0
66.15,-306.16861,-6408.2402,-3000.0021,-123.63823,-84.925,1.95392e-05,-0.14967249,0.062285073,-2.5486086,0.0063746343,0.0013823668,-0.0093075429,-0.011256379,-0.00032103492,0,0.15837056,-0.011256117,-0.00032042222,-0,0.15837199,0,0,0.062912859,-0.00049743568,0.45649138,149.99556,3000.0021,9295.48,8576.5852,nan,nan,3.4906585,3000,150,10228.503,-2757.0323,82.529378,-91988.561,-3.8367058,-4.0141297,31.380109,8576.5852,0,0,0,0,0
66.18,-309.8781,-6410.7874,-3000.0021,-123.66319,-84.888787,1.7146133e-05,-0.14949895,0.062284445,-2.5488913,0.0063671285,0.0013790942,-0.0092968496,-0.011256216,-0.00032065224,0,0.15837058,-0.011255954,-0.00032004031,-0,0.15836982,0,0,0.062910739,-0.00049686561,0.45649163,149.99564,3000.0021,9295.48,8576.7919,nan,nan,3.4906585,3000,150,10228.514,-2757.1612,82.435129,-91986.168,-3.8317242,-4.0026268,31.343152,8576.7919,0,0,0,0,0
66.21,-313.58835,-6413.3336,-3000.0021,-123.68812,-84.852609,1.478749e-05,-0.14932561,0.062283817,-2.5491736,0.0063596319,0.00137583,-0.0092861685,-0.011256052,-0.00032027004,0,0.15837046,-0.011255792,-0.00031965888,-0,0.15836751,0,0,0.062908622,-0.00049629617,0.45649187,149.99572,3000.0021,9295.48,8576.9924,nan,nan,3.4906585,3000,150,10228.525,-2757.29,82.340988,-91983.781,-3.8267496,-3.9911376,31.306237,8576.9924,0,0,0,0,0
66.24,-317.29934,-6415.8787,-3000.0021,-123.713,-84.816468,1.2463438e-05,-0.14915248,0.062283188,-2.5494557,0.0063521445,0.0013725744,-0.0092754995,-0.01125589,-0.00031988833,0,0.15837022,-0.01125563,-0.00031927793,-0,0.15836508,0,0,0.062906508,-0.00049572738,0.45649213,149.9958,3000.0021,9295.48,8577.1866,nan,nan,3.4906585,3000,150,10228.536,-2757.4186,82.246954,-91981.4,-3.8217818,-3.9796623,31.269365,8577.1866,0,0,0,0,0
66.27,-321.01108,-6418.4226,-3000.0021,-123.73785,-84.780363,1.0174137e-05,-0.14897956,0.06228256,-2.5497373,0.0063446663,0.0013693271,-0.0092648426,-0.011255728,-0.00031950709,0,0.15836984,-0.011255469,-0.00031889746,-0,0.15836251,0,0,0.062904398,-0.00049515924,0.45649238,149.99589,3000.0021,9295.48,8577.3746,nan,nan,3.4906585,3000,150,10228.548,-2757.5471,82.153029,-91979.025,-3.816821,-3.9682015,31.232535,8577.3746,0,0,0,0,0
66.3,-324.72356,-6420.9656,-3000.0021,-123.76266,-84.744294,7.9197412e-06,-0.14880683,0.062281931,-2.5500187,0.0063371973,0.0013660883,-0.0092541979,-0.011255567,-0.00031912633,0,0.15836932,-0.011255309,-0.00031851747,-0,0.15835982,0,0,0.062902292,-0.00049459174,0.45649264,149.99597,3000.0021,9295.48,8577.5562,nan,nan,3.4906585,3000,150,10228.56,-2757.6754,82.059212,-91976.656,-3.811867,-3.9567553,31.195746,8577.5562,0,0,0,0,0
