alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-1.308997,0.3000,-2.528000,2.338000,-24.205800,-0.071390,-1.122000,-8.034000,276.795911,-33.477924
-1.308997,0.5000,-2.626000,1.964000,-24.612300,-0.075760,-1.149000,-8.229000,287.911292,-35.712459
-1.308997,0.7000,-2.850000,1.180000,-25.274100,-0.084800,-1.195000,-8.559000,302.750899,-39.854944
-1.308997,0.9000,-3.202000,0.102000,-22.654200,-0.107400,-1.149000,-8.225000,283.270334,-43.688032
-1.308997,1.1000,-30.039000,7.007000,0.167800,-0.146700,-1.149000,-8.225000,-5.907195,-55.370641
-1.308997,1.3000,-28.130000,6.718000,0.101100,-0.117100,-1.149000,-8.225000,-5.475185,-49.956190
-1.308997,1.6000,-26.149000,6.254000,0.107700,-0.102200,-1.149000,-8.225000,-4.245617,-46.392393
-1.308997,2.0000,-26.142000,3.623000,0.713100,-0.088070,-1.149000,-8.225000,-3.134652,-49.526472
-1.308997,2.5000,-25.526000,2.437000,0.783600,-0.073910,-1.149000,-8.225000,-2.070097,-44.822488
-1.308997,3.0000,-25.408000,1.691000,0.876800,-0.064290,-1.149000,-8.225000,-1.468491,-41.768623
-1.221730,0.3000,-3.177000,-0.064000,-11.499200,-0.071390,-1.660000,-7.462000,105.424234,-29.306791
-1.221730,0.5000,-3.392000,-0.587000,-11.486200,-0.075760,-1.700000,-7.643000,108.632798,-30.974098
-1.221730,0.7000,-3.832000,-1.639000,-11.532100,-0.084800,-1.768000,-7.950000,113.502939,-34.039423
-1.221730,0.9000,-4.473000,-2.998000,-9.844000,-0.107400,-1.699000,-7.640000,105.710713,-38.307958
-1.221730,1.1000,-29.166000,4.554000,0.453700,-0.146700,-1.699000,-7.640000,-5.907195,-51.634956
-1.221730,1.3000,-27.367000,4.644000,0.302000,-0.117100,-1.699000,-7.640000,-5.475185,-45.527226
-1.221730,1.6000,-25.534000,4.363000,0.325600,-0.102200,-1.699000,-7.640000,-4.245617,-42.106668
-1.221730,2.0000,-26.385000,1.747000,1.380500,-0.088070,-1.699000,-7.640000,-3.134652,-43.877108
-1.221730,2.5000,-25.969000,0.973000,1.466000,-0.073910,-1.699000,-7.640000,-2.070097,-39.436685
-1.221730,3.0000,-25.898000,0.505000,1.591700,-0.064290,-1.699000,-7.640000,-1.468491,-36.262499
-1.134464,0.3000,-4.102000,-1.961000,-5.803200,-0.071390,-2.272000,-6.809000,49.239993,-24.413732
