time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_aero_fx,rocket_aero_fy,rocket_aero_fz,rocket_aero_mx,rocket_aero_my,rocket_aero_mz,solid_motor_fx,solid_motor_fy,solid_motor_fz,solid_motor_mx,solid_motor_my,solid_motor_mz
2.05,16.757668,0,-205.25199,14.074784,0,-176.93658,0,1.5017785,0,0,-0.0091239835,0,0.01088587,0,0,0.98362877,0.01082908,-0,0,1,0,0,-0.0065075302,0,0.52217986,177.28284,205.25199,75.242392,6807.2917,1.4835299,0,0,nan,nan,18873.925,-323.68781,-0,45.081848,0,0.74140268,0,6807.2917,0,0,0,0,0
2.1,17.469279,0,-214.19017,14.403339,0,-180.74284,0,1.5013251,0,0,-0.009010801,0,0.010783873,0,0,0.98518967,0.010726458,-0,0,1,0,0,-0.0064632725,0,0.5334837,181.10221,214.19017,75.003539,6802.0833,1.4835299,0,0,nan,nan,19678.95,-337.49399,-0,46.725479,0,0.70655955,0,6802.0833,0,0,0,0,0
2.15,18.197394,0,-223.31868,14.735088,0,-184.54983,0,1.5008771,0,0,-0.0089027955,0,0.010680796,0,0,0.98660175,0.010622794,-0,0,1,0,0,-0.0064170515,0,0.54479388,184.92255,223.31868,74.764685,6796.875,1.4835299,0,0,nan,nan,20499.899,-351.57326,-0,48.365754,0,0.67519533,0,6796.875,0,0,0,0,0
2.2,18.942174,0,-232.63755,15.070002,0,-188.35736,0,1.5004345,0,0,-0.0087994575,0,0.010576703,0,0,0.98787919,0.010518147,-0,0,1,0,0,-0.0063690038,0,0.55610995,188.74369,232.63755,74.525832,6791.6667,1.4835299,0,0,nan,nan,21336.655,-365.92363,-0,50.000834,0,0.64687347,0,6791.6667,0,0,0,0,0
2.25,19.703774,0,-242.1468,15.408049,0,-192.16528,0,1.4999969,0,0,-0.008700339,0,0.010471646,0,0,0.98903484,0.010412565,-0,0,1,0,0,-0.0063192511,0,0.56743147,192.56545,242.1468,74.286978,6786.4583,1.4835299,0,0,nan,nan,22189.096,-380.54299,-0,51.628857,0,0.62123889,0,6786.4583,0,0,0,0,0
2.3,20.482351,0,-251.84646,15.7492,0,-195.97339,0,1.4995642,0,0,-0.0086050429,0,0.010365674,0,0,0.9900803,0.010306091,-0,0,1,0,0,-0.0062679028,0,0.57875799,196.38765,251.84646,74.048125,6781.25,1.4835299,0,0,nan,nan,23057.094,-395.42917,-0,53.247947,0,0.59799887,0,6781.25,0,0,0,0,0
2.35,21.27806,0,-261.73653,16.093421,0,-199.78152,0,1.4991362,0,0,-0.0085132138,0,0.010258827,0,0,0.99102608,0.010198765,-0,0,1,0,0,-0.006215058,0,0.59008908,200.21012,261.73653,73.809271,6776.0417,1.4835299,0,0,nan,nan,23940.519,-410.5799,-0,54.856219,0,0.57690888,0,6776.0417,0,0,0,0,0
2.4,22.091052,0,-271.81699,16.440681,0,-203.5895,0,1.4987126,0,0,-0.0084245319,0,0.010151144,0,0,0.99188169,0.010090623,-0,0,1,0,0,-0.0061608071,0,0.60142428,204.03268,271.81699,73.570418,6770.8333,1.4835299,0,0,nan,nan,24839.233,-425.99284,-0,56.451787,0,0.55776188,0,6770.8333,0,0,0,0,0
2.45,22.92148,0,-282.08785,16.790946,0,-207.39714,0,1.4982935,0,0,-0.0083387071,0,0.010042659,0,0,0.99265573,0.0099816985,-0,0,1,0,0,-0.0061052333,0,0.61276315,207.85516,282.08785,73.331564,6765.625,1.4835299,0,0,nan,nan,25753.094,-441.66556,-0,58.032765,0,0.54038038,0,6765.625,0,0,0,0,0
2.5,23.769493,0,-292.54909,17.144182,0,-211.20428,0,1.4978786,0,0,-0.0082554754,0,0.0099334069,0,0,0.99335596,0.0098720248,-0,0,1,0,0,-0.0060484132,0,0.62410524,211.67736,292.54909,73.092711,6760.4167,1.4835299,0,0,nan,nan,26681.957,-457.59556,-0,59.597274,0,0.52461056,0,6760.4167,0,0,0,0,0
2.55,24.635238,0,-303.20066,17.500353,0,-215.01073,0,1.4974677,0,0,-0.0081745954,0,0.0098234186,0,0,0.99398943,0.0097616329,-0,0,1,0,0,-0.0059904181,0,0.63545011,215.49913,303.20066,72.853857,6755.2083,1.4835299,0,0,nan,nan,27625.671,-473.78025,-0,61.143444,0,0.51031777,0,6755.2083,0,0,0,0,0
2.6,25.518862,0,-314.04253,17.859424,0,-218.81632,0,1.4970609,0,0,-0.0080958453,0,0.0097127257,0,0,0.9945625,0.0096505536,-0,0,1,0,0,-0.0059313146,0,0.64679731,219.32028,314.04253,72.615004,6750,1.4835299,0,0,nan,nan,28584.079,-490.21696,-0,62.669417,0,0.49738306,0,6750,0,0,0,0,0
2.65,26.420507,0,-325.07466,18.221356,0,-222.62088,0,1.496658,0,0,-0.008019021,0,0.0096013586,0,0,0.99508093,0.009538817,-0,0,1,0,0,-0.0058711652,0,0.65814639,223.14064,325.07466,72.37615,6744.7917,1.4835299,0,0,nan,nan,29557.023,-506.90295,-0,64.173355,0,0.48570052,0,6744.7917,0,0,0,0,0
2.7,27.340318,0,-336.29699,18.586113,0,-226.42421,0,1.4962588,0,0,-0.0079439342,0,0.0094893473,0,0,0.99554994,0.009426453,-0,0,1,0,0,-0.0058100286,0,0.66949691,226.96002,336.29699,72.137297,6739.5833,1.4835299,0,0,nan,nan,30544.338,-523.8354,-0,65.653435,0,0.47517517,0,6739.5833,0,0,0,0,0
2.75,28.278433,0,-347.70946,18.953653,0,-230.22616,0,1.4958634,0,0,-0.0078704105,0,0.0093767216,0,0,0.99597422,0.0093134914,-0,0,1,0,0,-0.0057479603,0,0.68084842,230.77826,347.70946,71.898443,6734.375,1.4835299,0,0,nan,nan,31545.855,-541.01141,-0,67.10786,0,0.46572127,0,6734.375,0,0,0,0,0
2.8,29.234991,0,-359.31198,19.323936,0,-234.02654,0,1.4954716,0,0,-0.0077982885,0,0.0092635114,0,0,0.99635806,0.0091999618,-0,0,1,0,0,-0.0056850131,0,0.69220048,234.59517,359.31198,71.65959,6729.1667,1.4835299,0,0,nan,nan,32561.4,-558.42801,-0,68.534855,0,0.45726102,0,6729.1667,0,0,0,0,0
