alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-2.181662,1.6000,-25.130000,11.939000,-0.069500,-0.077000,-1.819000,-7.278000,-2.987402,-10.055409
-2.181662,2.0000,-22.289000,10.371000,0.117100,-0.064130,-1.819000,-7.278000,-1.967537,-8.284970
-2.181662,2.5000,-20.465000,8.879000,0.294400,-0.054150,-1.819000,-7.278000,-1.218681,-5.654520
-2.181662,3.0000,-19.156000,7.776000,0.451300,-0.047040,-1.819000,-7.278000,-0.770055,-4.799094
-2.094395,0.3000,-11.511000,11.929000,-36.343000,-0.053790,-1.206000,-7.528000,-38.073045,-4.509178
-2.094395,0.5000,-11.897000,12.703000,-35.048900,-0.057410,-1.235000,-7.711000,-41.762894,-4.453028
-2.094395,0.7000,-12.683000,14.181000,-33.642700,-0.065330,-1.285000,-8.022000,-49.772844,-4.627207
-2.094395,0.9000,-13.317000,15.470000,-29.095900,-0.088590,-1.261000,-7.873000,-86.803106,-7.351049
-2.094395,1.1000,-28.043000,12.817000,0.122500,-0.103800,-1.261000,-7.873000,-3.701307,-15.933956
-2.094395,1.3000,-27.286000,12.547000,-0.065400,-0.089810,-1.261000,-7.873000,-4.089200,-13.109274
-2.094395,1.6000,-25.293000,12.162000,0.067800,-0.077000,-1.261000,-7.873000,-2.987402,-13.802553
-2.094395,2.0000,-22.663000,10.519000,0.228100,-0.064130,-1.261000,-7.873000,-1.967537,-11.768553
-2.094395,2.5000,-21.052000,8.968000,0.389400,-0.054150,-1.261000,-7.873000,-1.218681,-10.593990
-2.094395,3.0000,-19.891000,7.820000,0.529800,-0.047040,-1.261000,-7.873000,-0.770055,-9.488181
-2.007129,0.3000,-10.066000,12.491000,-40.767800,-0.053790,-0.755200,-8.008000,-154.297534,-7.763578
-2.007129,0.5000,-10.395000,13.268000,-39.951600,-0.057410,-0.773600,-8.202000,-193.029481,-8.233404
-2.007129,0.7000,-11.061000,14.756000,-39.605500,-0.065330,-0.804800,-8.533000,-517.781959,-9.218891
-2.007129,0.9000,-11.504000,15.785000,-40.991200,-0.088590,-0.789900,-8.375000,43.321339,-12.914469
-2.007129,1.1000,-28.532000,12.593000,0.198800,-0.103800,-0.789900,-8.375000,-3.701307,-21.405703
-2.007129,1.3000,-27.429000,12.750000,0.085700,-0.089810,-0.789900,-8.375000,-4.089200,-18.174221
-2.007129,1.6000,-25.361000,12.211000,0.171100,-0.077000,-0.789900,-8.375000,-2.987402,-18.283083
-2.007129,2.0000,-23.021000,10.478000,0.301200,-0.064130,-0.789900,-8.375000,-1.967537,-16.455348
-2.007129,2.5000,-21.520000,8.901000,0.443300,-0.054150,-0.789900,-8.375000,-1.218681,-15.303703
-2.007129,3.0000,-20.546000,7.743000,0.566200,-0.047040,-0.789900,-8.375000,-0.770055,-14.226542
-1.919862,0.3000,-8.559000,12.562000,-63.270400,-0.053790,-0.401200,-8.384000,68.812231,-11.802931
-1.919862,0.5000,-8.809000,13.302000,-68.737900,-0.057410,-0.411000,-8.588000,38.113153,-12.805607
-1.919862,0.7000,-9.315000,14.715000,-0.000000,-0.065330,-0.427500,-8.934000,10.221567,-14.822418
