time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_table_aero_fx,rocket_table_aero_fy,rocket_table_aero_fz,rocket_table_aero_mx,rocket_table_aero_my,rocket_table_aero_mz,tabulated_thrust_fx,tabulated_thrust_fy,tabulated_thrust_fz,tabulated_thrust_mx,tabulated_thrust_my,tabulated_thrust_mz
1.8,9.2874896,-4.298485,-202.21767,5.2273868,-5.6999929,-181.88803,-1.5000277,1.5286157,-1.501667,2.6064195e-17,-0.013755549,0.0026680975,0.0043266988,-5.2449186e-19,0.00015638778,0.97298133,0.0043605555,-5.212839e-19,0.00013340487,1,0,0,-0.0016633197,-0.00023125137,0.53620612,182.05109,202.21767,76.017,7448.1667,1.4835299,0,0,nan,nan,19908.68,-837.61713,11.70429,34.468562,-9.507527e-18,47.058002,-25.992099,7448.1667,0,0,0,0,0
1.84,9.4971927,-4.5291247,-209.55172,5.2611095,-5.8383993,-184.96751,-1.4894243,1.5286347,-1.4910542,2.5826111e-17,-0.0076708798,-0.00032475172,0.004506718,-5.1984436e-19,7.0577646e-05,0.97506263,0.0047023961,-5.1652221e-19,-1.6237586e-05,1,0,0,-0.001946568,-0.00032737166,0.54533084,185.1337,209.55172,75.8194,7442.6083,1.4835299,0,0,nan,nan,20574.045,-864.91571,16.309046,49.753452,-9.5772345e-18,78.185693,-35.544371,7442.6083,0,0,0,0,0
1.88,9.7083669,-4.7652713,-217.0088,5.2993689,-5.9760688,-188.03859,-1.4856206,1.5285469,-1.4872471,2.5581319e-17,-0.00046468711,-0.0034185978,0.0048414688,-5.1503562e-19,-7.0208999e-05,0.9769836,0.0050917393,-5.1162638e-19,-0.00017092989,1,0,0,-0.0019336332,-0.00029288313,0.55443312,188.20792,217.0088,75.6218,7437.05,1.4835299,0,0,nan,nan,21247.709,-892.61296,13.016022,46.574138,-9.6481518e-18,69.08888,-27.612341,7437.05,0,0,0,0,0
1.92,9.9209982,-5.0069759,-224.58856,5.3323271,-6.1169741,-191.10091,-1.4880155,1.5283781,-1.4896441,2.5331282e-17,0.0044676808,-0.0052154921,0.0051675996,-5.1011042e-19,-0.00019354461,0.97875659,0.0053608037,-5.0662563e-19,-0.00026077461,1,0,0,-0.0016997926,-0.00017338992,0.56351231,191.27351,224.58856,75.4242,7431.4917,1.4835299,0,0,nan,nan,21929.483,-920.68484,4.719285,29.854404,-9.7190469e-18,31.07566,-8.7925737,7431.4917,0,0,0,0,0
1.96,10.134752,-5.2544099,-232.29064,5.354577,-6.2628397,-194.15418,-1.4933344,1.5281821,-1.4949678,2.5082697e-17,0.0053749701,-0.0051525891,0.0053555181,-5.0511587e-19,-0.0002476182,0.98039301,0.0054262937,-5.0165395e-19,-0.00025762945,1,0,0,-0.0014026216,-4.2959018e-05,0.57256781,194.33025,232.29064,75.2266,7425.9333,1.4835299,0,0,nan,nan,22619.178,-949.07669,-3.7948614,9.9864471,-9.7885943e-18,-12.89166,10.211425,7425.9333,0,0,0,0,0
2,10.349196,-5.5077612,-240.11468,5.366952,-6.4126797,-197.19824,-1.4977048,1.5280149,-1.4993422,2.4825059e-17,0.0027252295,-0.0036454884,0.0053634848,-5.0006067e-19,-0.00022202913,0.98190337,0.0053160875,-4.9650118e-19,-0.00018227442,1,0,0,-0.0011943039,3.513652e-05,0.58159901,197.37794,240.11468,75.029,7420.375,1.4835299,0,0,nan,nan,23316.604,-977.72936,-8.4102465,-2.8354718,-9.8488002e-18,-40.616876,20.264626,7420.375,0,0,0,0,0
2.04,10.56403,-5.7671395,-248.0603,5.3750595,-6.5637231,-200.23298,-1.4986266,1.5279086,-1.5002648,2.4569116e-17,-0.001371961,-0.001734394,0.0052433395,-4.949598e-19,-0.00014619479,0.98329738,0.0051382644,-4.9138231e-19,-8.6719702e-05,1,0,0,-0.0011501662,3.6510217e-05,0.59060535,200.41637,248.0603,74.83236,7414.8167,1.4835299,0,0,nan,nan,24021.568,-1006.6048,-7.6220072,-3.6389504,-9.9018152e-18,-41.589615,18.121936,7414.8167,0,0,0,0,0
2.08,10.779216,-6.0325357,-256.12713,5.3856202,-6.7130984,-203.25831,-1.4958934,1.527858,-1.4975291,2.4311857e-17,-0.0044972949,-0.00046277344,0.0050992845,-4.8983354e-19,-6.8392862e-05,0.98458401,0.0050134333,-4.8623714e-19,-2.3138672e-05,1,0,0,-0.0012467124,-1.9785224e-05,0.59958625,203.44535,256.12713,74.63572,7409.2583,1.4835299,0,0,nan,nan,24733.88,-1035.6979,-2.9250805,5.5200129,-9.9469419e-18,-20.788013,7.2820673,7409.2583,0,0,0,0,0
2.12,10.994941,-6.3038487,-264.31479,5.4026819,-6.859317,-206.27385,-1.4912066,1.5278301,-1.492838,2.4053143e-17,-0.005274395,-0.00034052556,0.0050250622,-4.8468005e-19,-2.8218447e-05,0.98577153,0.0050077965,-4.8106286e-19,-1.7026278e-05,1,0,0,-0.0013946368,-8.9426405e-05,0.60854043,206.46441,264.31479,74.43908,7403.7,1.4835299,0,0,nan,nan,25453.279,-1066.1771,2.380458,17.362309,-9.9709273e-18,5.2804469,-4.8495282,7403.7,0,0,0,0,0
2.16,11.211475,-6.5809545,-272.62288,5.4260189,-7.0028226,-209.27899,-1.4868496,1.5277877,-1.488477,2.3791918e-17,-0.0038967748,-0.0011572878,0.0050556419,-4.7948654e-19,-3.7476343e-05,0.98686758,0.0051087062,-4.7583835e-19,-5.7864392e-05,1,0,0,-0.0015013771,-0.00013112369,0.61746621,209.47298,272.62288,74.24244,7398.1417,1.4835299,0,0,nan,nan,26179.474,-1097.0366,5.2379453,25.176439,-9.9903571e-18,21.941464,-11.284607,7398.1417,0,0,0,0,0
2.2,11.429012,-6.863776,-281.05097,5.4522364,-7.1453976,-212.27344,-1.4843532,1.5277113,-1.4859783,2.3529523e-17,-0.0016671491,-0.0022193327,0.005162529,-4.7425356e-19,-7.8488592e-05,0.98787919,0.0052494566,-4.7059046e-19,-0.00011096664,1,0,0,-0.0015202074,-0.00012870659,0.62636295,212.47084,281.05097,74.0458,7392.5833,1.4835299,0,0,nan,nan,26912.248,-1128.229,4.5370856,25.584268,-1.0007741e-17,21.948176,-9.5997328,7392.5833,0,0,0,0,0
2.24,11.647586,-7.1523127,-289.59863,5.4772536,-7.2888647,-215.2569,-1.4838088,1.527606,-1.4854334,2.3267197e-17,-8.3248347e-05,-0.0028415669,0.0052818026,-4.6901537e-19,-0.00011958841,0.98881288,0.0053555368,-4.6534395e-19,-0.00014207834,1,0,0,-0.0014660101,-9.4955336e-05,0.63522999,215.45775,289.59863,73.84916,7387.025,1.4835299,0,0,nan,nan,27651.387,-1159.7386,1.4599317,20.175538,-1.0023225e-17,9.1362913,-2.5818692,7387.025,0,0,0,0,0
2.28,11.867098,-7.4466194,-298.26541,5.4988455,-7.4339917,-218.22911,-1.484146,1.5274926,-1.4857709,2.3003641e-17,8.4782139e-05,-0.0027519976,0.0053576413,-4.637596e-19,-0.00013624506,0.98967464,0.0053900858,-4.6007283e-19,-0.00013759988,1,0,0,-0.0013924994,-5.7778616e-05,0.64406669,218.4335,298.26541,73.65324,7381.4667,1.4835299,0,0,nan,nan,28396.67,-1191.5365,-1.6245236,13.679473,-1.0034868e-17,-5.7648856,4.3263362,7381.4667,0,0,0,0,0
2.32,12.087414,-7.7467559,-307.05087,5.5175887,-7.5802352,-221.18985,-1.4840551,1.5273919,-1.4856799,2.273894e-17,-0.00088740941,-0.0021754846,0.0053736433,-4.5848148e-19,-0.0001242577,0.99047002,0.00536855,-4.5477879e-19,-0.00010877423,1,0,0,-0.0013509275,-4.0055902e-05,0.65287235,221.39782,307.05087,73.45756,7375.9083,1.4835299,0,0,nan,nan,29147.872,-1223.5964,-2.8415615,10.460184,-1.0041382e-17,-13.015819,6.8662613,7375.9083,0,0,0,0,0
2.36,12.308462,-8.0527441,-315.95454,5.5358747,-7.726354,-224.13896,-1.4828541,1.5273119,-1.4844777,2.2474157e-17,-0.0020738099,-0.0015907742,0.0053542514,-4.5318931e-19,-9.8064024e-05,0.99120413,0.0053378867,-4.4948314e-19,-7.9538708e-05,1,0,0,-0.0013590415,-4.6688996e-05,0.66164639,224.35053,315.95454,73.26188,7370.35,1.4835299,0,0,nan,nan,29904.776,-1255.9047,-1.9076526,11.81735,-1.0042796e-17,-9.8734829,4.4546758,7370.35,0,0,0,0,0
2.4,12.530271,-8.3645577,-324.97594,5.5559508,-7.8713523,-227.07628,-1.4807639,1.5272456,-1.4823856,2.2209406e-17,-0.0026378058,-0.0013684205,0.0053401565,-4.4789533e-19,-7.7596165e-05,0.99188169,0.0053393858,-4.4418811e-19,-6.8421027e-05,1,0,0,-0.0013980326,-6.57543e-05,0.67038825,227.29142,324.97594,73.0662,7364.7917,1.4835299,0,0,nan,nan,30667.162,-1288.4596,-0.0072680955,15.753524,-1.0039677e-17,-1.0126266,-0.12902635,7364.7917,0,0,0,0,0
2.44,12.752929,-8.6821461,-334.11462,5.5784582,-8.015076,-230.00162,-1.4785371,1.5271794,-1.4801567,2.1942639e-17,-0.0023671258,-0.0015485412,0.0053581278,-4.4259026e-19,-7.4119576e-05,0.99250706,0.0053825694,-4.3885278e-19,-7.7427058e-05,1,0,0,-0.0014340037,-8.0367599e-05,0.67909735,230.22029,334.11462,72.87052,7359.2333,1.4835299,0,0,nan,nan,31434.811,-1321.2627,1.2912153,18.998572,-1.0031991e-17,6.1206389,-3.2595061,7359.2333,0,0,0,0,0
2.48,12.97652,-9.0054679,-343.37007,5.6023705,-8.1581178,-232.91475,-1.4768164,1.5271037,-1.4784343,2.1676274e-17,-0.0016746494,-0.0018865521,0.0054064278,-4.3725764e-19,-8.4676758e-05,0.99308425,0.0054460291,-4.3352547e-19,-9.4327605e-05,1,0,0,-0.0014446281,-8.1261127e-05,0.68777314,233.13694,343.37007,72.67484,7353.675,1.4835299,0,0,nan,nan,32207.5,-1354.3107,1.1948329,19.536998,-1.002142e-17,7.032398,-3.1374545,7353.675,0,0,0,0,0
2.52,13.201069,-9.3345104,-352.74182,5.6261108,-8.30122,-235.81544,-1.4757189,1.5270187,-1.4773358,2.1409801e-17,-0.0011613488,-0.0020891607,0.0054629023,-4.3192832e-19,-9.7428449e-05,0.99361699,0.0054997196,-4.2819603e-19,-0.00010445804,1,0,0,-0.0014315632,-7.1270854e-05,0.69641503,236.04116,352.74182,72.47964,7348.1167,1.4835299,0,0,nan,nan,32985.005,-1387.5929,0.086407205,17.760192,-1.0007711e-17,2.7351336,-0.69305398,7348.1167,0,0,0,0,0
2.56,13.426548,-9.6692842,-362.22935,5.6488135,-8.4446961,-238.70347,-1.4748929,1.5269315,-1.476509,2.1142303e-17,-0.0011381635,-0.0020368816,0.0055056599,-4.2658785e-19,-0.00010212907,0.99410868,0.0055286596,-4.2284607e-19,-0.00010184408,1,0,0,-0.001412891,-6.0209647e-05,0.70502239,238.93275,362.22935,72.28492,7342.5583,1.4835299,0,0,nan,nan,33767.093,-1421.0941,-1.0079435,15.638464,-9.9899905e-18,-2.2071342,1.6699614,7342.5583,0,0,0,0,0
2.6,13.652919,-10.009801,-371.83216,5.6707745,-8.5882977,-241.57864,-1.4739033,1.5268492,-1.4755185,2.0873451e-17,-0.0014678161,-0.0018309548,0.0055288677,-4.2122701e-19,-9.7165506e-05,0.9945625,0.005540281,-4.1746902e-19,-9.1547741e-05,1,0,0,-0.0014054733,-5.5881202e-05,0.71359467,241.81149,371.83216,72.0902,7337,1.4835299,0,0,nan,nan,34553.539,-1454.8008,-1.3284491,14.884055,-9.9676881e-18,-3.8986123,2.1938904,7337,0,0,0,0,0
2.64,13.880168,-10.356056,-381.54973,5.6929166,-8.7315344,-244.44079,-1.4725805,1.5267735,-1.4741944,2.0605251e-17,-0.0017821279,-0.0016628386,0.0055429386,-4.1585679e-19,-8.8602287e-05,0.99498136,0.0055531376,-4.1210503e-19,-8.3141931e-05,1,0,0,-0.0014126584,-5.8774198e-05,0.72213136,244.67722,381.54973,71.89548,7331.4417,1.4835299,0,0,nan,nan,35344.118,-1488.7034,-0.90269401,15.700622,-9.9417012e-18,-1.9450618,0.97021218,7331.4417,0,0,0,0,0
2.68,14.108318,-10.708029,-391.38153,5.7158977,-8.8741087,-247.28975,-1.4710761,1.526701,-1.4726885,2.0337935e-17,-0.0018279823,-0.0016429216,0.0055622946,-4.1050784e-19,-8.3595553e-05,0.99536795,0.0055796098,-4.0675871e-19,-8.2146082e-05,1,0,0,-0.0014254984,-6.3671233e-05,0.73063193,247.52975,391.38153,71.70076,7325.8833,1.4835299,0,0,nan,nan,36138.607,-1522.795,-0.34023337,16.989482,-9.9124113e-18,1.0713981,-0.55630059,7325.8833,0,0,0,0,0
2.72,14.337404,-11.065692,-401.32705,5.7396481,-9.0160946,-250.12535,-1.4696519,1.526627,-1.4712629,2.0069858e-17,-0.0016390282,-0.0017330265,0.0055929944,-4.0514803e-19,-8.4506023e-05,0.99572477,0.0056176523,-4.0139716e-19,-8.6651326e-05,1,0,0,-0.0014333076,-6.5331522e-05,0.73909589,250.36891,401.32705,71.50604,7320.325,1.4835299,0,0,nan,nan,36936.78,-1557.0681,-0.20350905,17.557373,-9.8793195e-18,2.4005121,-1.0687261,7320.325,0,0,0,0,0
2.76,14.567445,-11.429029,-411.38572,5.7636164,-9.157772,-252.9474,-1.4684364,1.5265501,-1.4700463,1.9801982e-17,-0.0014314298,-0.0018159043,0.0056301603,-3.9979228e-19,-8.827153e-05,0.9960541,0.0056563239,-3.9603964e-19,-9.0795217e-05,1,0,0,-0.0014328015,-6.2730011e-05,0.74752275,253.19452,411.38572,71.31152,7314.7667,1.4835299,0,0,nan,nan,37738.414,-1591.5135,-0.55546185,17.124636,-9.8430038e-18,1.4376156,-0.43481587,7314.7667,0,0,0,0,0
2.8,14.798442,-11.798029,-421.55702,5.7873544,-9.2993281,-255.75571,-1.4673583,1.5264718,-1.4689671,1.9534995e-17,-0.0013731171,-0.0018141522,0.0056650401,-3.9444209e-19,-9.0386006e-05,0.99635806,0.0056873675,-3.906999e-19,-9.0707612e-05,1,0,0,-0.0014286435,-5.8707375e-05,0.75591196,256.0064,421.55702,71.1176,7309.2083,1.4835299,0,0,nan,nan,38543.276,-1626.1204,-1.0304242,16.325119,-9.803725e-18,-0.3109368,0.4709548,7309.2083,0,0,0,0,0
2.84,15.030383,-12.17269,-431.84039,5.8108607,-9.4407155,-258.55009,-1.4662667,1.526395,-1.4678744,1.9267518e-17,-0.0014530219,-0.0017459081,0.0056934835,-3.8908859e-19,-8.9092237e-05,0.9966386,0.0057115506,-3.8535036e-19,-8.7295406e-05,1,0,0,-0.0014271209,-5.6446757e-05,0.76426302,258.80436,431.84039,70.92368,7303.65,1.4835299,0,0,nan,nan,39351.14,-1660.878,-1.2590294,15.916834,-9.7606753e-18,-1.0801061,0.77617982,7303.65,0,0,0,0,0
2.88,15.263265,-12.552999,-442.23527,5.8344423,-9.5817506,-261.33041,-1.4650867,1.5263206,-1.4666932,1.9000226e-17,-0.0015412254,-0.0016829439,0.0057181986,-3.8374846e-19,-8.6131503e-05,0.99689754,0.0057354499,-3.8000452e-19,-8.4147197e-05,1,0,0,-0.0014301918,-5.6610913e-05,0.77257547,261.58826,442.23527,70.72976,7298.0917,1.4835299,0,0,nan,nan,40161.781,-1695.7771,-1.195929,16.077306,-9.7141799e-18,-0.48057114,0.38280702,7298.0917,0,0,0,0,0
2.92,15.497096,-12.938942,-452.74109,5.8583371,-9.7223083,-264.09651,-1.4638628,1.5262475,-1.4654681,1.8735297e-17,-0.0015397221,-0.0016714032,0.0057443492,-3.7842049e-19,-8.4214485e-05,0.99713652,0.0057638806,-3.7470594e-19,-8.3570158e-05,1,0,0,-0.0014350705,-5.7500654e-05,0.78084887,264.35793,452.74109,70.53584,7292.5333,1.4835299,0,0,nan,nan,40974.977,-1730.8084,-1.0754725,16.401544,-9.6654677e-18,0.51972307,-0.14511146,7292.5333,0,0,0,0,0
2.96,15.731888,-13.330497,-463.35728,5.8825039,-9.8624126,-266.84823,-1.4626818,1.5261741,-1.4642859,1.8470717e-17,-0.0014632155,-0.0016966053,0.0057741551,-3.7312078e-19,-8.4292583e-05,0.9973571,0.0057959831,-3.6941435e-19,-8.4830265e-05,1,0,0,-0.001438233,-5.7307921e-05,0.78908278,267.11322,463.35728,70.34192,7286.975,1.4835299,0,0,nan,nan,41790.506,-1765.9628,-1.1199186,16.43907,-9.613642e-18,0.86555838,-0.27896407,7286.975,0,0,0,0,0
3,15.967648,-13.72765,-474.08326,5.9067321,-10.002163,-269.58543,-1.4615788,1.5261,-1.4631818,1.8206282e-17,-0.0013920825,-0.0017141233,0.0058057269,-3.6782866e-19,-8.5191008e-05,0.99756069,0.0058277016,-3.6412564e-19,-8.5706165e-05,1,0,0,-0.0014389262,-5.5828853e-05,0.79727679,269.85399,474.08326,70.148,7281.4167,1.4835299,0,0,nan,nan,42608.146,-1801.2308,-1.332447,16.133094,-9.5586508e-18,0.43894503,-0.016708965,7281.4167,0,0,0,0,0
3.04,16.204377,-14.130387,-484.91846,5.9308757,-10.141609,-272.30792,-1.4605201,1.526026,-1.4621221,1.7943209e-17,-0.0013787938,-0.0016965497,0.0058360642,-3.6255288e-19,-8.5286942e-05,0.99774859,0.005856473,-3.5886418e-19,-8.4827487e-05,1,0,0,-0.0014390518,-5.4201749e-05,0.80543037,272.58006,484.91846,69.95504,7275.8583,1.4835299,0,0,nan,nan,43427.665,-1836.6962,-1.5572767,15.732138,-9.4731362e-18,-0.18721633,0.39348305,7275.8583,0,0,0,0,0
3.08,16.442069,-14.538696,-495.86227,5.9549604,-10.280693,-275.01549,-1.4594513,1.5259533,-1.4610522,1.7682268e-17,-0.0014080061,-0.0016491199,0.0058640671,-3.5730619e-19,-8.3834302e-05,0.99792202,0.0058831628,-3.5364537e-19,-8.2455993e-05,1,0,0,-0.0014407534,-5.3747275e-05,0.8135429,275.2912,495.86227,69.76208,7270.3,1.4835299,0,0,nan,nan,44248.818,-1872.3052,-1.6147061,15.542587,-9.3720829e-18,-0.2757684,0.46140169,7270.3,0,0,0,0,0
3.12,16.680726,-14.952559,-506.9141,5.9791235,-10.419299,-277.708,-1.4583599,1.5258822,-1.4599597,1.7423733e-17,-0.0014180893,-0.0016149908,0.0058914275,-3.5210267e-19,-8.1901012e-05,0.99808209,0.0059108796,-3.4847466e-19,-8.0749542e-05,1,0,0,-0.0014440146,-5.4465091e-05,0.82161395,277.98729,506.9141,69.56912,7264.7417,1.4835299,0,0,nan,nan,45071.383,-1908.0019,-1.5204823,15.548137,-9.269846e-18,0.134571,0.1669349,7264.7417,0,0,0,0,0
3.16,16.920352,-15.371956,-518.07334,6.0034114,-10.557371,-280.38532,-1.4572794,1.5258118,-1.4588781,1.7166749e-17,-0.0013856014,-0.001611799,0.0059201,-3.4693672e-19,-8.0889492e-05,0.99822983,0.0059407287,-3.4333498e-19,-8.058995e-05,1,0,0,-0.0014472324,-5.520124e-05,0.82964315,280.66818,518.07334,69.37616,7259.1833,1.4835299,0,0,nan,nan,45895.142,-1943.7767,-1.4451937,15.505752,-9.1660955e-18,0.46231801,-0.076644272,7259.1833,0,0,0,0,0
3.2,17.160951,-15.796866,-529.33938,6.0277437,-10.694946,-283.04733,-1.4562407,1.5257414,-1.4578383,1.6910907e-17,-0.0013382608,-0.0016199913,0.0059500987,-3.418041e-19,-8.0872863e-05,0.99836619,0.0059712607,-3.3821814e-19,-8.0999564e-05,1,0,0,-0.001449382,-5.5186384e-05,0.83763013,283.33374,529.33938,69.1832,7253.625,1.4835299,0,0,nan,nan,46719.88,-1979.6204,-1.486367,15.28346,-9.0607148e-18,0.40021698,-0.036802958,7253.625,0,0,0,0,0
3.24,17.402523,-16.227271,-540.71161,6.0520231,-10.832075,-285.69389,-1.4552409,1.5256709,-1.4568376,1.6658076e-17,-0.0013092949,-0.0016148563,0.0059800867,-3.3671104e-19,-8.0901695e-05,0.99849205,0.0060008186,-3.3316152e-19,-8.0742816e-05,1,0,0,-0.0014508812,-5.4704737e-05,0.84557454,285.98386,540.71161,68.99024,7248.0667,1.4835299,0,0,nan,nan,47545.379,-2015.5238,-1.5874644,14.964476,-8.9547773e-18,0.15385719,0.14647539,7248.0667,0,0,0,0,0
3.28,17.645064,-16.663152,-552.1894,6.0762279,-10.968754,-288.32489,-1.4542589,1.5256011,-1.4558546,1.6408133e-17,-0.0013002758,-0.0015944281,0.0060092242,-3.3167192e-19,-8.0320374e-05,0.99860821,0.0060293684,-3.2816266e-19,-7.9721405e-05,1,0,0,-0.001452651,-5.4442946e-05,0.853476,288.61841,552.1894,68.798,7242.5083,1.4835299,0,0,nan,nan,48371.425,-2051.4772,-1.6458036,14.688979,-8.8482865e-18,0.057558921,0.22445126,7242.5083,0,0,0,0,0
3.32,17.888572,-17.104492,-563.77214,6.100393,-11.104938,-290.94016,-1.4532846,1.5255321,-1.4548792,1.6159743e-17,-0.0012899774,-0.0015743113,0.0060378944,-3.2667971e-19,-7.9368397e-05,0.99871542,0.006057995,-3.2319487e-19,-7.8715565e-05,1,0,0,-0.0014549523,-5.4617256e-05,0.8613341,291.23724,563.77214,68.606,7236.95,1.4835299,0,0,nan,nan,49197.795,-2087.4708,-1.6386014,14.483146,-8.7406007e-18,0.16967984,0.14397298,7236.95,0,0,0,0,0
3.36,18.133046,-17.551268,-575.45919,6.1245353,-11.240592,-293.53962,-1.4523264,1.5254638,-1.45392,1.5914933e-17,-0.0012653586,-0.0015648313,0.0060668681,-3.2173736e-19,-7.8623681e-05,0.99881437,0.0060873341,-3.1829865e-19,-7.8241567e-05,1,0,0,-0.0014573305,-5.4895124e-05,0.8691485,293.84024,575.45919,68.414,7231.3917,1.4835299,0,0,nan,nan,50024.28,-2123.4954,-1.6229907,14.267368,-8.6329041e-18,0.29746865,0.044962176,7231.3917,0,0,0,0,0
3.4,18.378486,-18.003461,-587.24992,6.1486228,-11.375719,-296.12315,-1.451396,1.5253958,-1.4529887,1.5671425e-17,-0.001233398,-0.0015612042,0.0060963176,-3.1684407e-19,-7.8250776e-05,0.9989057,0.0061170122,-3.1342849e-19,-7.806021e-05,1,0,0,-0.0014593715,-5.4949422e-05,0.87691892,296.42731,587.24992,68.222,7225.8333,1.4835299,0,0,nan,nan,50850.671,-2159.5422,-1.64653,13.980528,-8.5240493e-18,0.29622777,0.042383344,7225.8333,0,0,0,0,0
3.44,18.624887,-18.461049,-599.14368,6.1726096,-11.510334,-298.69065,-1.4504944,1.525328,-1.4520862,1.5431405e-17,-0.0012063541,-0.0015538973,0.0061258296,-3.119996e-19,-7.7953242e-05,0.99899,0.0061464139,-3.0862811e-19,-7.7694866e-05,1,0,0,-0.0014611549,-5.4824998e-05,0.88464504,298.99834,599.14368,68.03,7220.275,1.4835299,0,0,nan,nan,51676.763,-2195.6021,-1.6960514,13.643497,-8.4152988e-18,0.21855093,0.1031197,7220.275,0,0,0,0,0
3.48,18.872245,-18.924012,-611.13983,6.1964749,-11.644434,-301.24203,-1.4496149,1.5252608,-1.4512058,1.5193201e-17,-0.0011858285,-0.0015411627,0.006155081,-3.0720517e-19,-7.7465684e-05,0.9990678,0.0061754741,-3.0386401e-19,-7.7058133e-05,1,0,0,-0.0014629874,-5.4760078e-05,0.89232661,301.55325,611.13983,67.838,7214.7167,1.4835299,0,0,nan,nan,52502.355,-2231.666,-1.7324347,13.307417,-8.3058121e-18,0.18746927,0.13173437,7214.7167,0,0,0,0,0
3.52,19.120556,-19.392329,-623.23774,6.2202194,-11.778,-303.77719,-1.4487542,1.5251942,-1.4503442,1.4956999e-17,-0.0011645839,-0.0015284908,0.0061841809,-3.0244959e-19,-7.6849932e-05,0.99913961,0.0062045638,-2.9913997e-19,-7.6424541e-05,1,0,0,-0.0014649661,-5.484311e-05,0.89996332,304.09193,623.23774,67.64648,7209.1583,1.4835299,0,0,nan,nan,53327.242,-2267.725,-1.7449326,12.983378,-8.1957622e-18,0.22796143,0.10261362,7209.1583,0,0,0,0,0
3.56,19.369814,-19.865978,-635.43674,6.2438375,-11.911012,-306.29601,-1.4479154,1.525128,-1.4495045,1.4723591e-17,-0.0011382247,-0.0015196792,0.0062133891,-2.9774886e-19,-7.6310982e-05,0.99920589,0.0062338973,-2.9447183e-19,-7.5983961e-05,1,0,0,-0.0014669408,-5.4960154e-05,0.90755485,306.61427,635.43674,67.45544,7203.6,1.4835299,0,0,nan,nan,54151.216,-2303.7697,-1.7547023,12.642994,-8.0856558e-18,0.27087399,0.067820464,7203.6,0,0,0,0,0
3.6,19.620013,-20.344937,-647.73618,6.2673062,-12.043468,-308.79841,-1.4471024,1.5250623,-1.4486906,1.4492385e-17,-0.0011094576,-0.0015128194,0.0062427532,-2.9309144e-19,-7.5903372e-05,0.99926706,0.0062633309,-2.898477e-19,-7.5640969e-05,1,0,0,-0.0014687831,-5.5001267e-05,0.91510092,309.12018,647.73618,67.2644,7198.0417,1.4835299,0,0,nan,nan,54974.08,-2339.7916,-1.7787454,12.266209,-7.975239e-18,0.26860428,0.06876146,7198.0417,0,0,0,0,0
3.64,19.871149,-20.829184,-660.1354,6.2905993,-12.17537,-311.28431,-1.4463154,1.524997,-1.4479028,1.4263398e-17,-0.0010823041,-0.0015045446,0.0062721275,-2.8847996e-19,-7.5516485e-05,0.99932352,0.0062926635,-2.8526796e-19,-7.5227231e-05,1,0,0,-0.0014705345,-5.4992299e-05,0.92260132,311.60958,660.1354,67.07336,7192.4833,1.4835299,0,0,nan,nan,55795.64,-2375.7821,-1.8104447,11.862947,-7.8645885e-18,0.24576161,0.08893874,7192.4833,0,0,0,0,0
3.68,20.123212,-21.318696,-672.63375,6.3137001,-12.306712,-313.75364,-1.4455522,1.5249321,-1.4471388,1.4037735e-17,-0.0010566666,-0.0014946806,0.0063014205,-2.839265e-19,-7.5066745e-05,0.99937563,0.0063219056,-2.807547e-19,-7.473403e-05,1,0,0,-0.0014722937,-5.5015388e-05,0.93005582,314.0824,672.63375,66.88232,7186.925,1.4835299,0,0,nan,nan,56615.706,-2411.7325,-1.8356365,11.450402,-7.7543787e-18,0.2436993,0.093656104,7186.925,0,0,0,0,0
3.72,20.376196,-21.813451,-685.23055,6.3365981,-12.437482,-316.20633,-1.4448126,1.5248677,-1.4463985,1.3814473e-17,-0.0010299247,-0.0014853667,0.0063306892,-2.794219e-19,-7.4591656e-05,0.99942373,0.0063511905,-2.7628946e-19,-7.4268333e-05,1,0,0,-0.0014740731,-5.5086718e-05,0.93746422,316.53857,685.23055,66.69128,7181.3667,1.4835299,0,0,nan,nan,57434.09,-2447.6345,-1.8529454,11.028905,-7.6441665e-18,0.26258481,0.079744682,7181.3667,0,0,0,0,0
3.76,20.630092,-22.313426,-697.92514,6.3592787,-12.567673,-318.64231,-1.4440981,1.5248038,-1.4456832,1.3593932e-17,-0.0010011763,-0.0014775381,0.0063600129,-2.7497278e-19,-7.4159984e-05,0.99946812,0.0063805609,-2.7187865e-19,-7.3876903e-05,1,0,0,-0.0014758158,-5.5159337e-05,0.94482634,318.97803,697.92514,66.50044,7175.8083,1.4835299,0,0,nan,nan,58250.607,-2483.4798,-1.871216,10.587532,-7.5341923e-18,0.27556873,0.069001425,7175.8083,0,0,0,0,0
