alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-2.094395,2.2000,-40.279000,26.384000,-0.281700,-0.082720,-1.871000,-10.220000,-4.573349,-27.393112
-2.094395,2.6000,-37.835000,23.496000,0.020100,-0.070060,-1.871000,-10.220000,-3.523117,-25.135658
-2.094395,3.0000,-35.898000,21.039000,0.252000,-0.060210,-1.871000,-10.220000,-2.809785,-22.975608
-2.094395,3.5000,-34.499000,18.754000,0.487800,-0.051540,-1.871000,-10.220000,-2.221357,-21.113495
-2.094395,4.0000,-33.475000,16.861000,0.696900,-0.044880,-1.871000,-10.220000,-1.801952,-19.331596
-2.094395,4.5000,-32.841000,15.294000,0.863500,-0.039760,-1.871000,-10.220000,-1.501722,-18.179951
-2.094395,5.0000,-32.397000,14.024000,1.021400,-0.035760,-1.871000,-10.220000,-1.285717,-17.354892
-2.007129,0.0000,-19.771000,29.415000,-0.000000,-0.072240,-1.270000,-11.230000,264.076248,-24.035580
-2.007129,0.2000,-19.611000,29.653000,-97.965500,-0.072240,-1.260000,-11.270000,135.848293,-24.276222
-2.007129,0.4000,-19.922000,30.334000,-0.000000,-0.076480,-1.272000,-11.420000,68.984119,-24.723129
-2.007129,0.6000,-21.009000,32.207000,-0.000000,-0.083130,-1.298000,-11.700000,19.131061,-26.252926
-2.007129,0.8000,-22.214000,34.037000,-47.695200,-0.096640,-1.289000,-11.670000,73.682372,-29.994341
-2.007129,0.9500,-22.221000,33.608000,-46.173900,-0.119000,-1.224000,-10.970000,-116.023954,-34.027963
-2.007129,1.0500,-51.371000,35.613000,-0.261600,-0.193200,-1.224000,-10.970000,-8.090164,-50.935948
-2.007129,1.2000,-48.339000,30.987000,-0.567100,-0.147900,-1.224000,-10.970000,-7.414074,-43.109345
-2.007129,1.4000,-45.514000,29.602000,-0.623400,-0.112300,-1.224000,-10.970000,-7.196350,-38.703299
-2.007129,1.8000,-41.789000,28.433000,-0.408200,-0.095600,-1.224000,-10.970000,-5.713535,-38.456927
-2.007129,2.2000,-39.461000,25.999000,-0.202000,-0.082720,-1.224000,-10.970000,-4.573349,-34.807186
-2.007129,2.6000,-37.281000,23.135000,0.074700,-0.070060,-1.224000,-10.970000,-3.523117,-32.893507
-2.007129,3.0000,-35.748000,20.703000,0.277900,-0.060210,-1.224000,-10.970000,-2.809785,-30.469896
-2.007129,3.5000,-34.541000,18.438000,0.478600,-0.051540,-1.224000,-10.970000,-2.221357,-29.129174
-2.007129,4.0000,-33.780000,16.583000,0.652800,-0.044880,-1.224000,-10.970000,-1.801952,-27.507704
-2.007129,4.5000,-33.290000,15.063000,0.796100,-0.039760,-1.224000,-10.970000,-1.501722,-26.482109
-2.007129,5.0000,-32.950000,13.839000,0.933000,-0.035760,-1.224000,-10.970000,-1.285717,-25.674239
-1.919862,0.0000,-16.427000,28.795000,-32.605800,-0.072240,-0.710800,-11.900000,257.716416,-30.068825
-1.919862,0.2000,-16.245000,28.997000,-49.044200,-0.072240,-0.700600,-11.940000,29.341169,-30.309467
-1.919862,0.4000,-16.515000,29.658000,-58.946700,-0.076480,-0.709000,-12.100000,36.067693,-30.974098
