time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar
2.585,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.59,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.595,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.6,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.605,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.61,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.615,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.62,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.625,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.63,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.635,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.64,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.645,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.65,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.655,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.66,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.665,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.67,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.675,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.68,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.685,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.69,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.695,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.7,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.705,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.71,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.715,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.72,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.725,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.73,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.735,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.74,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.745,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.75,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.755,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.76,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.765,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.77,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.775,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.78,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.785,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.79,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.795,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.8,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.805,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.81,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.815,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.82,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.825,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.83,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.835,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.84,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.845,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.85,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.855,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.86,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.865,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.87,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.875,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.88,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.885,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.89,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.895,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.9,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.905,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.91,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.915,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.92,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.925,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.93,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.935,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.94,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.945,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.95,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.955,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.96,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.965,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.97,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.975,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.98,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.985,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.99,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
2.995,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.005,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.01,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.015,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.02,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.025,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.03,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.035,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.04,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.045,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.05,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.055,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.06,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.065,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.07,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.075,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.08,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.085,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.09,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.095,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.1,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.105,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.11,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.115,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.12,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.125,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.13,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.135,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.14,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.145,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.15,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.155,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.16,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.165,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.17,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.175,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.18,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.185,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.19,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.195,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.2,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.205,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.21,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.215,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.22,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.225,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.23,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.235,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.24,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.245,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.25,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.255,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.26,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.265,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.27,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.275,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.28,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.285,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.29,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.295,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.3,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.305,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.31,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.315,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.32,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.325,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.33,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.335,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.34,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.345,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.35,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.355,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.36,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.365,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.37,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.375,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.38,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.385,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.39,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.395,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.4,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.405,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.41,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.415,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
3.42,3800,250,-12,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,nan,nan,nan,nan,nan,0
