time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_table_aero_fx,rocket_table_aero_fy,rocket_table_aero_fz,rocket_table_aero_mx,rocket_table_aero_my,rocket_table_aero_mz,solid_motor_fx,solid_motor_fy,solid_motor_fz,solid_motor_mx,solid_motor_my,solid_motor_mz
1.43,672.12474,13.455698,-5999.5771,641.46022,30.885009,-2.7617323,0.00054385,0.024221399,0.091095507,-0.0012444888,0.029395945,0.10137956,-0.0055285271,-5.2218406e-06,-0.011714122,0.94328652,-0.0055846119,-5.3376535e-06,-0.011851223,1,0,0,0.019940432,-0.042981988,2.0293956,642.20925,5999.5771,69.652949,20493.617,0.033237771,nan,0.14108228,nan,nan,136132.13,-1549.7414,2091.9689,-972.43402,-0.0075221353,0.11209,1.6556814,20493.617,0,0,0,0,0
1.44,678.55005,13.766739,-5999.6051,644.13682,31.434219,-2.8700675,0.00055603558,0.024514978,0.09211132,-0.00127473,0.029462549,0.10177643,-0.0055612294,-5.2837668e-06,-0.01179787,0.94441175,-0.0056201655,-5.392444e-06,-0.011955795,1,0,0,0.02008455,-0.043346615,2.03793,644.90976,5999.6051,69.566972,20480.851,0.033559532,nan,0.14236002,nan,nan,137278.99,-1559.4016,2122.8342,-985.27066,-0.0076163563,0.58366888,1.9475447,20480.851,0,0,0,0,0
1.45,685.00212,14.083302,-5999.6343,646.81245,31.990951,-2.981215,0.00056832595,0.024809665,0.093131596,-0.0013053387,0.029638585,0.10233123,-0.0055917165,-5.3421921e-06,-0.011886371,0.94551466,-0.0056431458,-5.4453979e-06,-0.012043437,1,0,0,0.020226686,-0.043709452,2.0464634,647.60995,5999.6343,69.480996,20468.085,0.033882395,nan,0.1436412,nan,nan,138430.51,-1569.0591,2153.7629,-998.09208,-0.0077049137,0.89843783,2.8769695,20468.085,0,0,0,0,0
1.46,691.48095,14.405463,-5999.6645,649.48707,32.555251,-3.0951862,0.00058076961,0.025106309,0.094158252,-0.0013362953,0.029845916,0.10306349,-0.0056176878,-5.3987931e-06,-0.011968698,0.94659568,-0.0056620678,-5.5003894e-06,-0.01211055,1,0,0,0.020367714,-0.044072421,2.0549959,650.30983,5999.6645,69.39502,20455.319,0.034206345,nan,0.14492579,nan,nan,139586.68,-1578.713,2184.9552,-1010.9637,-0.0077901877,0.77223675,3.1793954,20455.319,0,0,0,0,0
1.47,697.98651,14.733297,-5999.6959,652.16068,33.12719,-3.211998,0.00059339605,0.025404839,0.095192362,-0.001367592,0.030002526,0.10378579,-0.005641983,-5.4558523e-06,-0.012044036,0.94765526,-0.0056861401,-5.5596736e-06,-0.012177344,1,0,0,0.020507574,-0.04443656,2.0635275,653.0094,5999.6959,69.309043,20442.553,0.034531368,nan,0.14621376,nan,nan,140747.5,-1588.3631,2216.4719,-1023.8559,-0.0078754386,0.51941099,2.7258264,20442.553,0,0,0,0,0
1.48,704.51881,15.066881,-5999.7285,654.83324,33.706842,-3.3316593,0.00060619021,0.025704707,0.096233232,-0.0013992325,0.030116105,0.10438579,-0.0056675238,-5.5147257e-06,-0.012119154,0.94869381,-0.0057146697,-5.6221327e-06,-0.012256888,1,0,0,0.020645744,-0.044801139,2.072058,655.70864,5999.7285,69.223067,20429.787,0.034857446,nan,0.14750507,nan,nan,141912.96,-1598.0093,2248.2105,-1036.7123,-0.0079625944,0.48237402,2.288332,20429.787,0,0,0,0,0
1.49,711.07783,15.406293,-5999.7623,657.50473,34.294258,-3.4541717,0.00061912618,0.026005705,0.09727979,-0.0014312249,0.030242644,0.10492846,-0.0056940072,-5.5754238e-06,-0.012198138,0.94971176,-0.0057414669,-5.6857906e-06,-0.012342691,1,0,0,0.020782047,-0.045165081,2.0805876,658.40755,5999.7623,69.13709,20417.021,0.035184566,nan,0.14879968,nan,nan,143083.06,-1607.6511,2280.0745,-1049.5238,-0.0080516411,0.63472851,2.3602467,20417.021,0,0,0,0,0
1.5,717.66356,15.75161,-5999.7974,660.17514,34.889482,-3.5795389,0.00063220254,0.026308101,0.098331935,-0.0014635756,0.030405407,0.10552221,-0.0057194434,-5.6375601e-06,-0.012278653,0.95070951,-0.0057638585,-5.7504026e-06,-0.012422699,1,0,0,0.020916782,-0.045528292,2.0891161,661.10613,5999.7974,69.051114,20404.255,0.035512711,nan,0.15009757,nan,nan,144257.8,-1617.2881,2312.08,-1062.3227,-0.0081419898,0.74448873,2.6874819,20404.255,0,0,0,0,0
1.51,724.27599,16.102911,-5999.8337,662.84445,35.492565,-3.7077697,0.00064543813,0.026612183,0.099390326,-0.0014962899,0.030580308,0.10618051,-0.005743039,-5.7012343e-06,-0.012356779,0.95168746,-0.0057844474,-5.8171595e-06,-0.012494921,1,0,0,0.021050262,-0.04589143,2.0976436,663.80436,5999.8337,68.965138,20391.489,0.035841865,nan,0.15139868,nan,nan,145437.16,-1626.9198,2344.298,-1075.1316,-0.0082337521,0.71176839,2.8096156,20391.489,0,0,0,0,0
1.52,730.91511,16.460274,-5999.8713,665.51262,36.103568,-3.8388749,0.00065884581,0.026917948,0.10045537,-0.0015293743,0.030740379,0.10683845,-0.0057656718,-5.7669269e-06,-0.012432019,0.95264601,-0.0058062432,-5.8868005e-06,-0.012566282,1,0,0,0.021182502,-0.046254883,2.1061701,666.50225,5999.8713,68.879161,20378.723,0.036172013,nan,0.152703,nan,nan,146621.15,-1636.5459,2376.753,-1087.9418,-0.0083275873,0.63471176,2.6564827,20378.723,0,0,0,0,0
1.53,737.5809,16.82378,-5999.9102,668.17964,36.722552,-3.9728629,0.00067242156,0.02722523,0.10152685,-0.0015628378,0.03088743,0.10745366,-0.0057882915,-5.8348951e-06,-0.012506691,0.95358555,-0.0058290965,-5.9588411e-06,-0.012641655,1,0,0,0.021313361,-0.046618412,2.1146954,669.19979,5999.9102,68.793185,20365.957,0.036503137,nan,0.15401048,nan,nan,147809.76,-1646.166,2409.4086,-1100.7351,-0.0084238303,0.62593161,2.4976971,20365.957,0,0,0,0,0
1.54,744.27336,17.193507,-5999.9505,670.84549,37.349571,-4.1097399,0.00068615661,0.027533971,0.10260437,-0.0015966899,0.031039404,0.10804736,-0.0058108216,-5.9049643e-06,-0.012582295,0.95450644,-0.005851031,-6.0324615e-06,-0.012718944,1,0,0,0.021442803,-0.046981624,2.1232198,671.89698,5999.9505,68.707208,20353.191,0.036835223,nan,0.15532107,nan,nan,149002.98,-1655.7798,2442.2282,-1113.5085,-0.0085221904,0.67849158,2.5181766,20353.191,0,0,0,0,0
1.55,750.99248,17.569536,-5999.9921,673.51013,37.984677,-4.2495126,0.00070005109,0.027844264,0.1036879,-0.0016309383,0.03120384,0.10865836,-0.0058326331,-5.976853e-06,-0.012658059,0.95540906,-0.0058711812,-6.1075004e-06,-0.012793849,1,0,0,0.021570947,-0.047344471,2.131743,674.5938,5999.9921,68.621232,20340.426,0.037168253,nan,0.15663475,nan,nan,150200.8,-1665.3868,2475.2153,-1126.2725,-0.0086222212,0.71710805,2.6332061,20340.426,0,0,0,0,0
1.56,757.73823,17.95195,-6000.0352,676.17356,38.627922,-4.3921895,0.00071411289,0.028156209,0.10477765,-0.0016655892,0.031372882,0.10929224,-0.0058534779,-6.0504982e-06,-0.012732588,0.95629377,-0.00589039,-6.184368e-06,-0.01286557,1,0,0,0.021697915,-0.047707175,2.1402651,677.29025,6000.0352,68.535256,20327.66,0.037502211,nan,0.15795147,nan,nan,151403.23,-1674.9867,2508.3943,-1139.0347,-0.0087237895,0.70941475,2.6770423,20327.66,0,0,0,0,0
1.57,764.51062,18.340828,-6000.0797,678.83574,39.279362,-4.5377798,0.00072834778,0.028469812,0.10587379,-0.0017006489,0.031537808,0.10992605,-0.0058736443,-6.1260131e-06,-0.012805683,0.95716093,-0.0059096249,-6.2633309e-06,-0.012936533,1,0,0,0.021823731,-0.048069872,2.1487861,679.98634,6000.0797,68.449279,20314.894,0.03783708,nan,0.15927119,nan,nan,152610.26,-1684.579,2541.7732,-1151.7923,-0.0088270145,0.68774382,2.6223494,20314.894,0,0,0,0,0
1.58,771.30962,18.736254,-6000.1257,681.49665,39.939056,-4.686292,0.00074275517,0.028785026,0.10697622,-0.0017361243,0.031699302,0.11054457,-0.0058934369,-6.2034531e-06,-0.012878148,0.95801089,-0.0059288245,-6.344206e-06,-0.01300847,1,0,0,0.021948371,-0.048432471,2.1573059,682.68204,6000.1257,68.363303,20302.128,0.038172843,nan,0.16059386,nan,nan,153821.87,-1694.1634,2575.3379,-1164.5395,-0.0089319296,0.6883873,2.5654278,20302.128,0,0,0,0,0
1.59,778.13523,19.13831,-6000.1731,684.15627,40.607055,-4.8377338,0.00075733264,0.02910184,0.10808481,-0.0017720219,0.031863133,0.11115537,-0.0059128278,-6.2827295e-06,-0.012950506,0.95884398,-0.0059473521,-6.4266909e-06,-0.013080627,1,0,0,0.022071843,-0.048794827,2.1658246,685.37737,6000.1731,68.277326,20289.362,0.038509483,nan,0.16191946,nan,nan,155038.08,-1703.7395,2609.074,-1177.2755,-0.0090383587,0.70815631,2.5723989,20289.362,0,0,0,0,0
1.6,784.98742,19.547079,-6000.2221,686.81457,41.283414,-4.9921132,0.00077208112,0.029420289,0.10919954,-0.0018083473,0.032031515,0.11177219,-0.0059316181,-6.3637272e-06,-0.01302247,0.95966054,-0.00596495,-6.5107385e-06,-0.013151473,1,0,0,0.022194205,-0.049156919,2.1743421,688.0723,6000.2221,68.19135,20276.596,0.038846984,nan,0.16324793,nan,nan,156258.86,-1713.307,2642.9816,-1190.0038,-0.0091460865,0.72238061,2.6121137,20276.596,0,0,0,0,0
1.61,791.8662,19.962645,-6000.2727,689.47153,41.968186,-5.1494388,0.00078700444,0.029740412,0.1103205,-0.0018451056,0.032201723,0.11239675,-0.0059497391,-6.4464236e-06,-0.013093545,0.9604609,-0.0059819075,-6.5965189e-06,-0.013220742,1,0,0,0.022315513,-0.049518818,2.1828584,690.76685,6000.2727,68.105374,20263.83,0.039185326,nan,0.16457924,nan,nan,157484.22,-1722.8654,2677.0682,-1202.7268,-0.0092550286,0.72139635,2.6253602,20263.83,0,0,0,0,0
1.62,798.77154,20.385093,-6000.3248,692.12712,42.661425,-5.3097194,0.00080210552,0.030062212,0.11144773,-0.0018823015,0.032370966,0.11302073,-0.0059672912,-6.5308678e-06,-0.013163664,0.96124538,-0.0059985305,-6.6841463e-06,-0.013289302,1,0,0,0.02243579,-0.049880565,2.1913735,693.46099,6000.3248,68.019397,20251.064,0.039524494,nan,0.16591333,nan,nan,158714.14,-1732.4143,2711.3354,-1215.4435,-0.0093652018,0.71639535,2.6038081,20251.064,0,0,0,0,0
1.63,805.70343,20.814508,-6000.3786,694.78133,43.363185,-5.4729638,0.00081738486,0.030385679,0.11258119,-0.0019199402,0.032539574,0.1136389,-0.0059843715,-6.6170905e-06,-0.01323311,0.9620143,-0.0060147841,-6.7735682e-06,-0.01335774,1,0,0,0.022555045,-0.050242118,2.1998874,696.15473,6000.3786,67.933421,20238.298,0.039864469,nan,0.16725016,nan,nan,159948.63,-1741.9534,2745.7765,-1228.1519,-0.0094765945,0.71880261,2.582667,20238.298,0,0,0,0,0
1.64,812.66185,21.250974,-6000.434,697.43412,44.07352,-5.6391801,0.00083284239,0.030710812,0.11372084,-0.0019580263,0.032709382,0.11425417,-0.0060009675,-6.7050732e-06,-0.013302049,0.96276796,-0.0060304626,-6.8646954e-06,-0.013425749,1,0,0,0.022673296,-0.05060342,2.2084001,698.84807,6000.434,67.847444,20225.532,0.040205233,nan,0.16858969,nan,nan,161187.68,-1751.4823,2780.3851,-1240.8518,-0.009589122,0.7268147,2.5844859,20225.532,0,0,0,0,0
1.65,819.6468,21.694578,-6000.491,700.08547,44.792483,-5.808377,0.00084847931,0.031037629,0.11486667,-0.0019965642,0.032880936,0.11487134,-0.0060170173,-6.7947928e-06,-0.013370362,0.96350667,-0.0060454978,-6.9575398e-06,-0.013492782,1,0,0,0.022790578,-0.050964458,2.2169116,701.54099,6000.491,67.761468,20212.766,0.040546768,nan,0.16993187,nan,nan,162431.28,-1761.0006,2815.1602,-1253.5444,-0.0097026917,0.73231804,2.5967567,20212.766,0,0,0,0,0
1.66,826.65826,22.145407,-6000.5498,702.73535,45.520126,-5.9805632,0.00086429783,0.031366141,0.1160187,-0.0020355579,0.033053229,0.11549071,-0.0060325056,-6.8862645e-06,-0.013437869,0.96423072,-0.0060599932,-7.0521927e-06,-0.013558769,1,0,0,0.022906921,-0.051325252,2.2254217,704.2335,6000.5498,67.675491,20200,0.040889056,nan,0.17127666,nan,nan,163679.42,-1770.5079,2850.1031,-1266.2302,-0.0098172633,0.7327358,2.5985491,20200,0,0,0,0,0
1.67,833.6962,22.603547,-6000.6103,705.38374,46.256502,-6.1557473,0.00088029973,0.031696353,0.11717695,-0.0020750116,0.033225367,0.11610919,-0.0060474691,-6.9795309e-06,-0.01350455,0.9649404,-0.0060740436,-7.1487206e-06,-0.013624019,1,0,0,0.023022347,-0.051685807,2.2339306,706.92558,6000.6103,67.589515,20187.234,0.041232078,nan,0.172624,nan,nan,164932.11,-1780.0039,2885.2126,-1278.9086,-0.0099328334,0.7320723,2.5882046,20187.234,0,0,0,0,0
1.68,840.76063,23.069085,-6000.6726,708.03061,47.001664,-6.3339381,0.00089648591,0.032028261,0.11834139,-0.0021149291,0.033397496,0.11672505,-0.0060619386,-7.0746275e-06,-0.013570499,0.96563601,-0.0060876295,-7.2471282e-06,-0.013688715,1,0,0,0.023136869,-0.052046098,2.2424383,709.61723,6000.6726,67.503539,20174.468,0.041575817,nan,0.17397385,nan,nan,166189.33,-1789.4882,2920.4849,-1291.5789,-0.010049386,0.73380137,2.5788038,20174.468,0,0,0,0,0
1.69,847.85152,23.542111,-6000.7366,710.67594,47.755665,-6.5151441,0.00091285705,0.032361867,0.11951201,-0.0021553143,0.033570167,0.11733947,-0.0060759084,-7.1715728e-06,-0.013635761,0.96631781,-0.006100685,-7.3474124e-06,-0.013752721,1,0,0,0.023250508,-0.052406098,2.2509446,712.30846,6000.7366,67.417562,20161.702,0.041920252,nan,0.17532615,nan,nan,167451.07,-1798.9604,2955.9162,-1304.241,-0.010166878,0.73694877,2.5775777,20161.702,0,0,0,0,0
1.7,854.96885,24.022712,-6000.8025,713.3197,48.518555,-6.699374,0.00092941435,0.032697179,0.1206888,-0.002196171,0.033743452,0.11795405,-0.0060893598,-7.2703869e-06,-0.013700279,0.96698609,-0.0061131955,-7.4496111e-06,-0.013815838,1,0,0,0.023363285,-0.052765797,2.2594496,714.99924,6000.8025,67.331586,20148.936,0.042265365,nan,0.17668086,nan,nan,168717.34,-1808.4201,2991.5049,-1316.8949,-0.010285268,0.73886999,2.5792281,20148.936,0,0,0,0,0
1.71,862.11262,24.510978,-6000.8703,715.96186,49.290388,-6.8866363,0.00094615933,0.033034199,0.12187175,-0.0022375026,0.03391695,0.11856871,-0.0061022912,-7.3711057e-06,-0.013763982,0.9676411,-0.0061251987,-7.5537906e-06,-0.01387805,1,0,0,0.023475221,-0.053125193,2.2679533,717.68959,6000.8703,67.245609,20136.17,0.042611136,nan,0.17803793,nan,nan,169988.13,-1817.8669,3027.2497,-1329.5406,-0.010404532,0.73901308,2.5765043,20136.17,0,0,0,0,0
1.72,869.2828,25.006997,-6000.9399,718.60239,50.071213,-7.0769398,0.00096309328,0.033372927,0.12306087,-0.0022793126,0.03409036,0.11918226,-0.0061147163,-7.4737755e-06,-0.013826862,0.96828313,-0.0061367226,-7.6600058e-06,-0.013939464,1,0,0,0.023586333,-0.053484279,2.2764556,720.37949,6000.9399,67.159633,20123.404,0.042957547,nan,0.1793973,nan,nan,171263.43,-1827.3005,3063.1486,-1342.1776,-0.010524658,0.73882644,2.5695689,20123.404,0,0,0,0,0
1.73,876.47938,25.510862,-6001.0114,721.24128,50.861083,-7.2702931,0.00098021715,0.033713364,0.12425615,-0.0023216046,0.034263726,0.11979415,-0.0061266444,-7.5784402e-06,-0.013888944,0.96891241,-0.006147757,-7.7682898e-06,-0.014000124,1,0,0,0.023696636,-0.053843038,2.2849566,723.06894,6001.0114,67.073657,20110.638,0.043304578,nan,0.18075892,nan,nan,172543.23,-1836.7205,3099.1986,-1354.8055,-0.010645631,0.73930784,2.5632906,20110.638,0,0,0,0,0
1.74,883.70235,26.022661,-6001.0849,723.87848,51.660048,-7.4667046,0.00099753182,0.034055508,0.12545756,-0.0023643817,0.034437181,0.12040484,-0.0061380727,-7.6851385e-06,-0.013950231,0.96952921,-0.0061582808,-7.8786766e-06,-0.014059964,1,0,0,0.023806144,-0.054201451,2.2934563,725.75793,6001.0849,66.98768,20097.872,0.043652208,nan,0.18212274,nan,nan,173827.53,-1846.1266,3135.3967,-1367.4238,-0.010767421,0.73997833,2.5597713,20097.872,0,0,0,0,0
1.75,890.95168,26.542487,-6001.1604,726.51398,52.468159,-7.6661828,0.0010150383,0.034399359,0.1266651,-0.0024076473,0.034610682,0.12101481,-0.0061489956,-7.7939118e-06,-0.014010691,0.97013377,-0.0061682924,-7.991218e-06,-0.014118908,1,0,0,0.023914875,-0.054559506,2.3019545,728.44646,6001.1604,66.901704,20085.106,0.044000418,nan,0.1834887,nan,nan,175116.32,-1855.5182,3171.7406,-1380.0323,-0.010890001,0.74000009,2.5567328,20085.106,0,0,0,0,0
1.76,898.22735,27.07043,-6001.2378,729.14775,53.285465,-7.8687363,0.0010327379,0.034744918,0.12787877,-0.0024514044,0.034784051,0.12162392,-0.0061594137,-7.9048089e-06,-0.014070292,0.97072633,-0.0061778047,-8.1059757e-06,-0.014176948,1,0,0,0.024022842,-0.054917194,2.3104514,731.13453,6001.2378,66.815727,20072.34,0.044349187,nan,0.18485675,nan,nan,176409.6,-1864.8952,3208.2282,-1392.6307,-0.011013352,0.73932209,2.5517552,20072.34,0,0,0,0,0
1.77,905.52936,27.606584,-6001.3173,731.77976,54.112018,-8.0743733,0.0010506314,0.035092182,0.12909855,-0.0024956561,0.034957167,0.12223168,-0.0061693315,-8.0178832e-06,-0.014129024,0.97130714,-0.0061868247,-8.2230075e-06,-0.014234115,1,0,0,0.024130059,-0.055274503,2.3189468,733.82213,6001.3173,66.729751,20059.574,0.044698496,nan,0.18622684,nan,nan,177707.35,-1874.2571,3244.857,-1405.2185,-0.011137457,0.73846222,2.5452591,20059.574,0,0,0,0,0
1.78,912.85768,28.15104,-6001.3989,734.40997,54.947865,-8.2831023,0.0010687199,0.035441147,0.13032442,-0.0025404055,0.035130022,0.12283791,-0.006178751,-8.1331877e-06,-0.014186886,0.97187642,-0.0061953468,-8.3423645e-06,-0.01429041,1,0,0,0.024236538,-0.055631417,2.3274409,736.50926,6001.3989,66.643775,20046.809,0.045048322,nan,0.1875989,nan,nan,179009.59,-1883.6035,3281.6241,-1417.7949,-0.011262295,0.73767998,2.539026,20046.809,0,0,0,0,0
1.79,920.21229,28.703892,-6001.4826,737.03837,55.793057,-8.4949316,0.001087004,0.035791811,0.13155638,-0.0025856553,0.035302616,0.12344276,-0.0061876703,-8.2507756e-06,-0.014243868,0.97243441,-0.0062033639,-8.4641012e-06,-0.014345794,1,0,0,0.024342291,-0.05598792,2.3359335,739.19591,6001.4826,66.557798,20034.043,0.045398647,nan,0.18897287,nan,nan,180316.28,-1892.934,3318.5265,-1430.3597,-0.011387841,0.73676106,2.5335568,20034.043,0,0,0,0,0
1.8,927.59319,29.265233,-6001.5684,739.66493,56.647641,-8.7098692,0.0011054847,0.03614417,0.13279441,-0.0026314084,0.03547489,0.12404633,-0.0061960872,-8.3707025e-06,-0.014299948,0.97298133,-0.0062108755,-8.5882806e-06,-0.014400233,1,0,0,0.02444733,-0.056343999,2.3444247,741.88208,6001.5684,66.471822,20021.277,0.045749447,nan,0.1903487,nan,nan,181627.44,-1902.2484,3355.5617,-1442.9122,-0.011514069,0.73545504,2.527887,20021.277,0,0,0,0,0
1.81,935.00033,29.835158,-6001.6564,742.2896,57.511668,-8.9279233,0.0011241629,0.036498221,0.1340385,-0.0026776675,0.035646748,0.12464848,-0.0062040013,-8.4930287e-06,-0.014355106,0.9735174,-0.0062178849,-8.7149704e-06,-0.014453718,1,0,0,0.024551664,-0.056699641,2.3529144,744.56776,6001.6564,66.385845,20008.511,0.046100703,nan,0.19172634,nan,nan,182943.06,-1911.5461,3392.727,-1455.452,-0.011640959,0.73379833,2.5212596,20008.511,0,0,0,0,0
1.82,942.43372,30.413761,-6001.7465,744.91238,58.385183,-9.149102,0.0011430393,0.036853959,0.13528863,-0.0027244352,0.035818123,0.125249,-0.0062114131,-8.6178174e-06,-0.014409328,0.97404283,-0.0062243924,-8.8442379e-06,-0.01450625,1,0,0,0.024655304,-0.05705483,2.3614027,747.25296,6001.7465,66.299869,19995.745,0.046452392,nan,0.19310571,nan,nan,184263.12,-1920.827,3430.0196,-1467.9782,-0.011768486,0.73197028,2.5139787,19995.745,0,0,0,0,0
1.83,949.89333,31.001138,-6001.8389,747.53322,59.268236,-9.3734132,0.0011621145,0.037211377,0.13654479,-0.0027717139,0.035988982,0.12584779,-0.0062183217,-8.7451334e-06,-0.014462604,0.97455784,-0.0062303941,-8.9761503e-06,-0.014557815,1,0,0,0.024758259,-0.05740955,2.3698895,749.93766,6001.8389,66.213893,19982.979,0.046804493,nan,0.19448675,nan,nan,185587.63,-1930.0905,3467.4363,-1480.4904,-0.011896625,0.73002623,2.5066686,19982.979,0,0,0,0,0
1.84,957.37914,31.597383,-6001.9336,750.15209,60.160873,-9.6008646,0.0011813894,0.037570471,0.13780697,-0.0028195062,0.036159289,0.12644487,-0.0062247251,-8.8750433e-06,-0.014514919,0.97506263,-0.0062358863,-9.1107786e-06,-0.014608387,1,0,0,0.024860538,-0.057763787,2.3783748,752.62186,6001.9336,66.127916,19970.213,0.047156984,nan,0.19586942,nan,nan,186916.57,-1939.3363,3504.9742,-1492.9878,-0.01202535,0.72787893,2.499389,19970.213,0,0,0,0,0
1.85,964.89113,32.202593,-6002.0305,752.76898,61.06314,-9.8314641,0.0012008645,0.037931234,0.13907513,-0.0028678143,0.036328986,0.12704021,-0.006230621,-9.0076171e-06,-0.014566255,0.9755574,-0.0062408675,-9.2481993e-06,-0.014657945,1,0,0,0.024962148,-0.058117523,2.3868587,755.30557,6002.0305,66.04194,19957.447,0.047509842,nan,0.19725363,nan,nan,188249.94,-1948.5641,3542.6302,-1505.4698,-0.012154633,0.72546146,2.4917462,19957.447,0,0,0,0,0
1.86,972.42928,32.816864,-6002.1297,755.38384,61.975085,-10.065219,0.0012205404,0.038293659,0.14034927,-0.0029166404,0.03649801,0.1276337,-0.0062360078,-9.1429284e-06,-0.014616593,0.97604236,-0.0062453368,-9.3884926e-06,-0.014706475,1,0,0,0.025063097,-0.058470744,2.395341,757.98876,6002.1297,65.955963,19944.681,0.047863046,nan,0.19863933,nan,nan,189587.73,-1957.7735,3580.4015,-1517.9356,-0.012284447,0.72280591,2.4835287,19944.681,0,0,0,0,0
1.87,979.99357,33.440294,-6002.2313,757.99665,62.896752,-10.302137,0.0012404177,0.038657739,0.14162938,-0.0029659865,0.036666308,0.12822521,-0.0062408838,-9.2810541e-06,-0.014665918,0.97651769,-0.0062492919,-9.5317407e-06,-0.014753967,1,0,0,0.025163393,-0.058823433,2.4038218,760.67145,6002.2313,65.869987,19931.915,0.048216571,nan,0.20002646,nan,nan,190929.94,-1966.9641,3618.2847,-1530.3844,-0.012414763,0.71997121,2.4749013,19931.915,0,0,0,0,0
1.88,987.58398,34.072979,-6002.3353,760.60738,63.828188,-10.542226,0.0012604968,0.039023467,0.14291541,-0.0030158547,0.03683384,0.12881467,-0.0062452466,-9.4220739e-06,-0.014714215,0.9769836,-0.006252729,-9.6780287e-06,-0.014800402,1,0,0,0.02526304,-0.059175573,2.4123011,763.35363,6002.3353,65.78401,19919.149,0.048570397,nan,0.20141494,nan,nan,192276.56,-1976.1356,3656.2767,-1542.8155,-0.012545552,0.71696379,2.4660658,19919.149,0,0,0,0,0
1.89,995.20049,34.715018,-6002.4417,763.216,64.769437,-10.785492,0.0012807781,0.039390833,0.14420737,-0.0030662467,0.037000559,0.12940202,-0.0062490934,-9.5660709e-06,-0.014761466,0.97744026,-0.0062556448,-9.8274461e-06,-0.014845759,1,0,0,0.025362046,-0.059527147,2.4207789,766.03529,6002.4417,65.698034,19906.383,0.048924498,nan,0.20280471,nan,nan,193627.59,-1985.2876,3694.3741,-1555.228,-0.012676783,0.71375168,2.45699,19906.383,0,0,0,0,0
1.9,1002.8431,35.366509,-6002.5505,765.82248,65.720543,-11.031944,0.0013012621,0.039759828,0.14550523,-0.0031171643,0.037166414,0.1299872,-0.0062524212,-9.7131321e-06,-0.014807655,0.97788786,-0.0062580362,-9.9800875e-06,-0.01489002,1,0,0,0.025460415,-0.059878138,2.4292551,768.71644,6002.5505,65.612058,19893.617,0.049278853,nan,0.20419571,nan,nan,194983.01,-1994.4197,3732.5737,-1567.6212,-0.012808423,0.71032099,2.4475209,19893.617,0,0,0,0,0
1.91,1010.5117,36.027551,-6002.6619,768.42678,66.68155,-11.281587,0.001321949,0.040130445,0.14680896,-0.0031686091,0.037331353,0.13057011,-0.006255227,-9.8633489e-06,-0.014852761,0.97832658,-0.0062599003,-1.0136052e-05,-0.014933166,1,0,0,0.025558152,-0.060228527,2.4377298,771.39706,6002.6619,65.526081,19880.851,0.049633436,nan,0.20558785,nan,nan,196342.83,-2003.5316,3770.872,-1579.9941,-0.01294044,0.70668919,2.4376108,19880.851,0,0,0,0,0
1.92,1018.2064,36.698242,-6002.7757,771.02888,67.652501,-11.534428,0.0013428392,0.040502672,0.14811855,-0.0032205826,0.037495329,0.13115064,-0.0062575077,-1.0016817e-05,-0.014896769,0.97875659,-0.0062612334,-1.0295441e-05,-0.014975183,1,0,0,0.025655261,-0.060578298,2.4462029,774.07715,6002.7757,65.440105,19868.085,0.049988226,nan,0.20698108,nan,nan,197707.03,-2012.6229,3809.2657,-1592.3458,-0.0130728,0.70287428,2.4273343,19868.085,0,0,0,0,0
1.93,1025.9271,37.378683,-6002.892,773.62874,68.63344,-11.790475,0.0013639328,0.040876499,0.14943397,-0.003273086,0.037658297,0.13172872,-0.0062592597,-1.0173635e-05,-0.014939659,0.97917807,-0.0062620311,-1.0458365e-05,-0.01501605,1,0,0,0.025751746,-0.06092743,2.4546745,776.75672,6002.892,65.354128,19855.319,0.050343196,nan,0.20837533,nan,nan,199075.61,-2021.6933,3847.7512,-1604.6754,-0.013205468,0.69887432,2.416746,19855.319,0,0,0,0,0
1.94,1033.6738,38.068973,-6003.011,776.22634,69.624408,-12.049733,0.0013852299,0.041251917,0.15075519,-0.0033261205,0.037820212,0.13230427,-0.0062604792,-1.0333908e-05,-0.014981414,0.97959119,-0.0062622893,-1.0624935e-05,-0.015055747,1,0,0,0.025847611,-0.061275907,2.4631445,779.43575,6003.011,65.268152,19842.553,0.050698323,nan,0.20977051,nan,nan,200448.56,-2030.7424,3886.3248,-1616.982,-0.013338409,0.69467909,2.4058117,19842.553,0,0,0,0,0
1.95,1041.4464,38.769213,-6003.1325,778.82165,70.625448,-12.312209,0.0014067307,0.041628912,0.15208219,-0.0033796871,0.037981024,0.1328772,-0.0062611623,-1.0497746e-05,-0.015022014,0.97999612,-0.0062620038,-1.079527e-05,-0.015094254,1,0,0,0.025942857,-0.061623707,2.4716129,782.11425,6003.1325,65.182176,19829.787,0.051053582,nan,0.21116656,nan,nan,201825.87,-2039.7698,3924.9831,-1629.2646,-0.013471584,0.69028773,2.3944746,19829.787,0,0,0,0,0
